"run"	"Année"	"baseline"	"scen"	"ssp"	"recup"	"Bonifié"	"mgmt.unit"	"Superficie"	"Volume"	"Area cut"	"Vol cut"	"min_area"	"min_vol"
2	2025	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"6271"	224	4978242	224	4978242	190	4043314
2	2025	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"6271"	224	4771682	224	4771682	212	4334788
2	2025	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"6271"	226	4715590	226	4715590	208	4265065
2	2030	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"6271"	226	4744479	226	4744479	190	4043314
2	2030	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"6271"	224	4706622	224	4706622	212	4334788
2	2030	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"6271"	224	4782980	224	4782980	208	4265065
2	2035	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"6271"	220	4673654	220	4673654	190	4043314
2	2035	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"6271"	224	4826146	224	4826146	212	4334788
2	2035	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"6271"	220	4872066	220	4872066	208	4265065
2	2040	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"6271"	222	4613580	222	4613580	190	4043314
2	2040	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"6271"	224	4616039	224	4616039	212	4334788
2	2040	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"6271"	220	4555029	220	4555029	208	4265065
2	2045	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"6271"	222	4636158	222	4636158	190	4043314
2	2045	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"6271"	216	4365271	216	4365271	212	4334788
2	2045	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"6271"	218	4273384	218	4273384	208	4265065
2	2050	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"6271"	218	4590118	218	4590118	190	4043314
2	2050	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"6271"	218	4450804	218	4450804	212	4334788
2	2050	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"6271"	216	4265065	216	4265065	208	4265065
2	2055	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"6271"	218	4672244	218	4672244	190	4043314
2	2055	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"6271"	220	4590178	220	4590178	212	4334788
2	2055	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"6271"	220	4674111	220	4674111	208	4265065
2	2060	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"6271"	216	4586294	216	4586294	190	4043314
2	2060	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"6271"	214	4475296	214	4475296	212	4334788
2	2060	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"6271"	216	4415714	216	4415714	208	4265065
2	2065	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"6271"	214	4442716	214	4442716	190	4043314
2	2065	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"6271"	216	4334788	216	4334788	212	4334788
2	2065	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"6271"	220	4499712	220	4499712	208	4265065
2	2070	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"6271"	216	4432463	216	4432463	190	4043314
2	2070	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"6271"	220	4593456	220	4593456	212	4334788
2	2070	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"6271"	214	4448598	214	4448598	208	4265065
2	2075	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"6271"	218	4498723	218	4498723	190	4043314
2	2075	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"6271"	212	4432184	212	4432184	212	4334788
2	2075	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"6271"	222	4489996	222	4489996	208	4265065
2	2080	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"6271"	212	4385064	212	4385064	190	4043314
2	2080	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"6271"	222	4668566	222	4668566	212	4334788
2	2080	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"6271"	222	4605144	222	4605144	208	4265065
2	2085	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"6271"	202	4380371	202	4380371	190	4043314
2	2085	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"6271"	220	4557425	220	4557425	212	4334788
2	2085	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"6271"	220	4624604	220	4624604	208	4265065
2	2090	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"6271"	196	4207603	196	4207603	190	4043314
2	2090	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"6271"	214	4557240	214	4557240	212	4334788
2	2090	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"6271"	216	4597026	216	4597026	208	4265065
2	2095	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"6271"	190	4052602	190	4052602	190	4043314
2	2095	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"6271"	216	4477501	216	4477501	212	4334788
2	2095	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"6271"	218	4781985	218	4781985	208	4265065
2	2100	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"6271"	190	4043314	190	4043314	190	4043314
2	2100	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"6271"	218	4654400	218	4654400	212	4334788
2	2100	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"6271"	208	4288114	208	4288114	208	4265065
2	2025	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"6452"	48	1196084	48	1196084	48	1154834
2	2025	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"6452"	48	1282722	48	1282722	44	1197046
2	2025	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"6452"	48	1271462	48	1271462	48	1143991
2	2030	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"6452"	48	1314175	48	1314175	48	1154834
2	2030	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"6452"	50	1362394	50	1362394	44	1197046
2	2030	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"6452"	48	1319536	48	1319536	48	1143991
2	2035	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"6452"	50	1393885	50	1393885	48	1154834
2	2035	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"6452"	52	1310939	52	1310939	44	1197046
2	2035	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"6452"	48	1247650	48	1247650	48	1143991
2	2040	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"6452"	50	1350822	50	1350822	48	1154834
2	2040	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"6452"	52	1304605	52	1304605	44	1197046
2	2040	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"6452"	50	1240487	50	1240487	48	1143991
2	2045	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"6452"	50	1154834	50	1154834	48	1154834
2	2045	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"6452"	52	1241651	52	1241651	44	1197046
2	2045	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"6452"	50	1217395	50	1217395	48	1143991
2	2050	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"6452"	50	1288700	50	1288700	48	1154834
2	2050	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"6452"	54	1451568	54	1451568	44	1197046
2	2050	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"6452"	52	1143991	52	1143991	48	1143991
2	2055	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"6452"	52	1398356	52	1398356	48	1154834
2	2055	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"6452"	52	1409070	52	1409070	44	1197046
2	2055	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"6452"	52	1506380	52	1506380	48	1143991
2	2060	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"6452"	54	1562740	54	1562740	48	1154834
2	2060	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"6452"	52	1367456	52	1367456	44	1197046
2	2060	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"6452"	52	1359198	52	1359198	48	1143991
2	2065	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"6452"	54	1501250	54	1501250	48	1154834
2	2065	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"6452"	54	1479922	54	1479922	44	1197046
2	2065	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"6452"	52	1417385	52	1417385	48	1143991
2	2070	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"6452"	54	1525743	54	1525743	48	1154834
2	2070	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"6452"	52	1344382	52	1344382	44	1197046
2	2070	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"6452"	52	1340458	52	1340458	48	1143991
2	2075	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"6452"	52	1369352	52	1369352	48	1154834
2	2075	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"6452"	52	1373075	52	1373075	44	1197046
2	2075	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"6452"	52	1364934	52	1364934	48	1143991
2	2080	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"6452"	52	1373576	52	1373576	48	1154834
2	2080	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"6452"	52	1359702	52	1359702	44	1197046
2	2080	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"6452"	52	1393164	52	1393164	48	1143991
2	2085	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"6452"	52	1334192	52	1334192	48	1154834
2	2085	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"6452"	48	1277912	48	1277912	44	1197046
2	2085	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"6452"	52	1406880	52	1406880	48	1143991
2	2090	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"6452"	52	1330358	52	1330358	48	1154834
2	2090	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"6452"	44	1197046	44	1197046	44	1197046
2	2090	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"6452"	52	1299360	52	1299360	48	1143991
2	2095	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"6452"	52	1357398	52	1357398	48	1154834
2	2095	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"6452"	48	1232226	48	1232226	44	1197046
2	2095	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"6452"	52	1311326	52	1311326	48	1143991
2	2100	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"6452"	52	1323940	52	1323940	48	1154834
2	2100	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"6452"	52	1423758	52	1423758	44	1197046
2	2100	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"6452"	52	1340142	52	1340142	48	1143991
2	2025	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"6452"	48	1387098	48	1387098	48	1185682
2	2025	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"6452"	48	1360599	48	1360599	44	1068450
2	2025	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"6452"	48	1336923	48	1336923	48	1202889
2	2030	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"6452"	48	1211538	48	1211538	48	1185682
2	2030	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"6452"	48	1212228	48	1212228	44	1068450
2	2030	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"6452"	50	1357034	50	1357034	48	1202889
2	2035	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"6452"	48	1228537	48	1228537	48	1185682
2	2035	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"6452"	46	1335200	46	1335200	44	1068450
2	2035	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"6452"	50	1224770	50	1224770	48	1202889
2	2040	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"6452"	50	1185682	50	1185682	48	1185682
2	2040	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"6452"	50	1303010	50	1303010	44	1068450
2	2040	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"6452"	50	1264012	50	1264012	48	1202889
2	2045	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"6452"	52	1254120	52	1254120	48	1185682
2	2045	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"6452"	48	1218449	48	1218449	44	1068450
2	2045	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"6452"	48	1276567	48	1276567	48	1202889
2	2050	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"6452"	48	1257858	48	1257858	48	1185682
2	2050	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"6452"	52	1334258	52	1334258	44	1068450
2	2050	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"6452"	54	1202889	54	1202889	48	1202889
2	2055	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"6452"	50	1312954	50	1312954	48	1185682
2	2055	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"6452"	54	1340231	54	1340231	44	1068450
2	2055	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"6452"	54	1427067	54	1427067	48	1202889
2	2060	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"6452"	54	1561116	54	1561116	48	1185682
2	2060	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"6452"	54	1490184	54	1490184	44	1068450
2	2060	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"6452"	55	1469389	55	1469389	48	1202889
2	2065	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"6452"	52	1447554	52	1447554	48	1185682
2	2065	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"6452"	52	1427836	52	1427836	44	1068450
2	2065	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"6452"	52	1427510	52	1427510	48	1202889
2	2070	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"6452"	52	1357641	52	1357641	48	1185682
2	2070	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"6452"	52	1397786	52	1397786	44	1068450
2	2070	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"6452"	52	1365797	52	1365797	48	1202889
2	2075	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"6452"	54	1374218	54	1374218	48	1185682
2	2075	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"6452"	54	1388765	54	1388765	44	1068450
2	2075	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"6452"	50	1338188	50	1338188	48	1202889
2	2080	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"6452"	52	1343512	52	1343512	48	1185682
2	2080	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"6452"	44	1068450	44	1068450	44	1068450
2	2080	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"6452"	52	1347569	52	1347569	48	1202889
2	2085	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"6452"	52	1289550	52	1289550	48	1185682
2	2085	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"6452"	48	1244187	48	1244187	44	1068450
2	2085	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"6452"	52	1347277	52	1347277	48	1202889
2	2090	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"6452"	48	1293910	48	1293910	48	1185682
2	2090	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"6452"	44	1146255	44	1146255	44	1068450
2	2090	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"6452"	52	1281612	52	1281612	48	1202889
2	2095	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"6452"	52	1366952	52	1366952	48	1185682
2	2095	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"6452"	44	1124158	44	1124158	44	1068450
2	2095	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"6452"	48	1238450	48	1238450	48	1202889
2	2100	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"6452"	50	1226162	50	1226162	48	1185682
2	2100	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"6452"	44	1174926	44	1174926	44	1068450
2	2100	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"6452"	48	1252630	48	1252630	48	1202889
2	2025	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"6452"	50	1333998	50	1333998	44	1099562
2	2025	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"6452"	48	1270104	48	1270104	46	1076838
2	2025	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"6452"	48	1381204	48	1381204	46	1098269
2	2030	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"6452"	50	1430729	50	1430729	44	1099562
2	2030	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"6452"	48	1183148	48	1183148	46	1076838
2	2030	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"6452"	50	1277751	50	1277751	46	1098269
2	2035	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"6452"	52	1332114	52	1332114	44	1099562
2	2035	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"6452"	50	1402748	50	1402748	46	1076838
2	2035	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"6452"	46	1186246	46	1186246	46	1098269
2	2040	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"6452"	50	1266932	50	1266932	44	1099562
2	2040	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"6452"	48	1148661	48	1148661	46	1076838
2	2040	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"6452"	46	1249792	46	1249792	46	1098269
2	2045	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"6452"	52	1395732	52	1395732	44	1099562
2	2045	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"6452"	46	1076838	46	1076838	46	1076838
2	2045	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"6452"	50	1154750	50	1154750	46	1098269
2	2050	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"6452"	52	1245712	52	1245712	44	1099562
2	2050	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"6452"	50	1389710	50	1389710	46	1076838
2	2050	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"6452"	48	1098269	48	1098269	46	1098269
2	2055	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"6452"	54	1518416	54	1518416	44	1099562
2	2055	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"6452"	50	1327920	50	1327920	46	1076838
2	2055	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"6452"	52	1429352	52	1429352	46	1098269
2	2060	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"6452"	54	1545708	54	1545708	44	1099562
2	2060	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"6452"	52	1449652	52	1449652	46	1076838
2	2060	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"6452"	52	1342778	52	1342778	46	1098269
2	2065	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"6452"	54	1353922	54	1353922	44	1099562
2	2065	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"6452"	52	1395590	52	1395590	46	1076838
2	2065	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"6452"	52	1406034	52	1406034	46	1098269
2	2070	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"6452"	54	1417984	54	1417984	44	1099562
2	2070	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"6452"	52	1430956	52	1430956	46	1076838
2	2070	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"6452"	52	1441304	52	1441304	46	1098269
2	2075	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"6452"	54	1480786	54	1480786	44	1099562
2	2075	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"6452"	52	1282980	52	1282980	46	1076838
2	2075	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"6452"	52	1402998	52	1402998	46	1098269
2	2080	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"6452"	52	1392470	52	1392470	44	1099562
2	2080	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"6452"	54	1437167	54	1437167	46	1076838
2	2080	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"6452"	52	1280954	52	1280954	46	1098269
2	2085	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"6452"	52	1333868	52	1333868	44	1099562
2	2085	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"6452"	52	1347248	52	1347248	46	1076838
2	2085	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"6452"	52	1274585	52	1274585	46	1098269
2	2090	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"6452"	52	1373266	52	1373266	44	1099562
2	2090	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"6452"	52	1315978	52	1315978	46	1076838
2	2090	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"6452"	52	1188156	52	1188156	46	1098269
2	2095	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"6452"	44	1102099	44	1102099	44	1099562
2	2095	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"6452"	48	1167581	48	1167581	46	1076838
2	2095	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"6452"	52	1278958	52	1278958	46	1098269
2	2100	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"6452"	44	1099562	44	1099562	44	1099562
2	2100	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"6452"	48	1215694	48	1215694	46	1076838
2	2100	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"6452"	52	1290832	52	1290832	46	1098269
2	2025	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"6452"	50	1330496	50	1330496	44	1149518
2	2025	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"6452"	48	1416502	48	1416502	48	1202964
2	2025	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"6452"	48	1292966	48	1292966	48	1178468
2	2030	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"6452"	50	1406000	50	1406000	44	1149518
2	2030	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"6452"	48	1297790	48	1297790	48	1202964
2	2030	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"6452"	48	1338829	48	1338829	48	1178468
2	2035	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"6452"	52	1348778	52	1348778	44	1149518
2	2035	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"6452"	50	1322056	50	1322056	48	1202964
2	2035	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"6452"	50	1318242	50	1318242	48	1178468
2	2040	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"6452"	48	1172864	48	1172864	44	1149518
2	2040	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"6452"	50	1279670	50	1279670	48	1202964
2	2040	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"6452"	48	1347196	48	1347196	48	1178468
2	2045	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"6452"	54	1376408	54	1376408	44	1149518
2	2045	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"6452"	50	1246672	50	1246672	48	1202964
