"mgmt.unit"	"scen"	"Année"	"spp"	"spp cut"	"spp cut vol"	"spp cut total"	"spp cut vol total"	"Prop_brut"	"Prop_brut_vol"	"Proportion"	"Proportion volume"
"11262"	"climat stable - reference"	2025	"Résineux"	140	2528728	197	3701889	0.711	0.683	0.709	0.6795
"11262"	"climat stable - reference"	2025	"Feuillus intolérants"	50	986300	197	3701889	0.254	0.266	0.256	0.27
"11262"	"climat stable - reference"	2025	"Plantations résineuses"	0	0	197	3701889	0	0	0	0
"11262"	"climat stable - reference"	2030	"Feuillus tolérants"	7	178951	198	3609136	0.035	0.05	0.0356666666666667	0.0516666666666667
"11262"	"climat stable - reference"	2030	"Résineux"	140	2439756	198	3609136	0.707	0.676	0.718666666666667	0.685666666666667
"11262"	"climat stable - reference"	2030	"Feuillus intolérants"	51	990429	198	3609136	0.258	0.274	0.242333333333333	0.257666666666667
"11262"	"climat stable - reference"	2030	"Plantations résineuses"	0	0	198	3609136	0	0	0.00333333333333333	0.00466666666666667
"11262"	"climat stable - reference"	2035	"Feuillus tolérants"	7	195304	195	3562570	0.036	0.055	0.039	0.0593333333333333
"11262"	"climat stable - reference"	2035	"Résineux"	144	2486547	195	3562570	0.738	0.698	0.719666666666667	0.680666666666667
"11262"	"climat stable - reference"	2035	"Feuillus intolérants"	42	831805	195	3562570	0.215	0.233	0.232333333333333	0.249
"11262"	"climat stable - reference"	2035	"Plantations résineuses"	2	48914	195	3562570	0.01	0.014	0.00833333333333333	0.011
"11262"	"climat stable - reference"	2040	"Feuillus tolérants"	9	263001	196	3612690	0.046	0.073	0.0426666666666667	0.066
"11262"	"climat stable - reference"	2040	"Résineux"	140	2414773	196	3612690	0.714	0.668	0.729666666666667	0.683666666666667
"11262"	"climat stable - reference"	2040	"Feuillus intolérants"	44	866661	196	3612690	0.224	0.24	0.208333333333333	0.224666666666667
"11262"	"climat stable - reference"	2040	"Plantations résineuses"	3	68255	196	3612690	0.015	0.019	0.0186666666666667	0.026
"11262"	"climat stable - reference"	2045	"Feuillus tolérants"	9	253833	194	3651611	0.046	0.07	0.0443333333333333	0.0693333333333333
"11262"	"climat stable - reference"	2045	"Résineux"	143	2501074	194	3651611	0.737	0.685	0.746666666666667	0.693666666666667
"11262"	"climat stable - reference"	2045	"Feuillus intolérants"	36	734008	194	3651611	0.186	0.201	0.179666666666667	0.196
"11262"	"climat stable - reference"	2045	"Plantations résineuses"	6	162696	194	3651611	0.031	0.045	0.029	0.0416666666666667
"11262"	"climat stable - reference"	2050	"Feuillus tolérants"	8	233799	194	3593121	0.041	0.065	0.0426666666666667	0.0663333333333333
"11262"	"climat stable - reference"	2050	"Résineux"	153	2614126	194	3593121	0.789	0.728	0.757666666666667	0.700666666666667
"11262"	"climat stable - reference"	2050	"Feuillus intolérants"	25	526750	194	3593121	0.129	0.147	0.158333333333333	0.176333333333333
"11262"	"climat stable - reference"	2050	"Plantations résineuses"	8	218446	194	3593121	0.041	0.061	0.0413333333333333	0.0573333333333333
"11262"	"climat stable - reference"	2055	"Feuillus tolérants"	8	231078	194	3638489	0.041	0.064	0.0446666666666667	0.068
"11262"	"climat stable - reference"	2055	"Résineux"	145	2508477	194	3638489	0.747	0.689	0.746	0.681666666666667
"11262"	"climat stable - reference"	2055	"Feuillus intolérants"	31	659258	194	3638489	0.16	0.181	0.150333333333333	0.171333333333333
"11262"	"climat stable - reference"	2055	"Plantations résineuses"	10	239676	194	3638489	0.052	0.066	0.059	0.0793333333333333
"11262"	"climat stable - reference"	2060	"Feuillus tolérants"	10	276797	191	3667860	0.052	0.075	0.047	0.0693333333333333
"11262"	"climat stable - reference"	2060	"Résineux"	134	2302822	191	3667860	0.702	0.628	0.71	0.642333333333333
"11262"	"climat stable - reference"	2060	"Feuillus intolérants"	31	681019	191	3667860	0.162	0.186	0.164	0.185
"11262"	"climat stable - reference"	2060	"Plantations résineuses"	16	407222	191	3667860	0.084	0.111	0.079	0.103333333333333
"11262"	"climat stable - reference"	2065	"Feuillus tolérants"	9	252013	188	3641218	0.048	0.069	0.049	0.0693333333333333
"11262"	"climat stable - reference"	2065	"Résineux"	128	2221295	188	3641218	0.681	0.61	0.667	0.594333333333333
"11262"	"climat stable - reference"	2065	"Feuillus intolérants"	32	684870	188	3641218	0.17	0.188	0.17	0.186666666666667
"11262"	"climat stable - reference"	2065	"Plantations résineuses"	19	483040	188	3641218	0.101	0.133	0.114	0.149666666666667
"11262"	"climat stable - reference"	2070	"Feuillus tolérants"	9	240711	191	3757760	0.047	0.064	0.0443333333333333	0.0613333333333333
"11262"	"climat stable - reference"	2070	"Résineux"	118	2046186	191	3757760	0.618	0.545	0.626666666666667	0.554
"11262"	"climat stable - reference"	2070	"Feuillus intolérants"	34	700660	191	3757760	0.178	0.186	0.193	0.209333333333333
"11262"	"climat stable - reference"	2070	"Plantations résineuses"	30	770203	191	3757760	0.157	0.205	0.136333333333333	0.175
"11262"	"climat stable - reference"	2075	"Feuillus tolérants"	7	188584	186	3670742	0.038	0.051	0.0423333333333333	0.0543333333333333
"11262"	"climat stable - reference"	2075	"Résineux"	108	1862250	186	3670742	0.581	0.507	0.600666666666667	0.532333333333333
"11262"	"climat stable - reference"	2075	"Feuillus intolérants"	43	932643	186	3670742	0.231	0.254	0.205	0.217
"11262"	"climat stable - reference"	2075	"Plantations résineuses"	28	687265	186	3670742	0.151	0.187	0.152	0.195666666666667
"11262"	"climat stable - reference"	2080	"Feuillus tolérants"	8	173119	189	3585163	0.042	0.048	0.0503333333333333	0.061
"11262"	"climat stable - reference"	2080	"Résineux"	114	1954187	189	3585163	0.603	0.545	0.551333333333333	0.482
"11262"	"climat stable - reference"	2080	"Feuillus intolérants"	39	757087	189	3585163	0.206	0.211	0.242333333333333	0.256666666666667
"11262"	"climat stable - reference"	2080	"Plantations résineuses"	28	700770	189	3585163	0.148	0.195	0.156	0.199666666666667
"11262"	"climat stable - reference"	2085	"Feuillus tolérants"	13	301708	183	3610959	0.071	0.084	0.064	0.0743333333333333
"11262"	"climat stable - reference"	2085	"Résineux"	86	1424361	183	3610959	0.47	0.394	0.5	0.432666666666667
"11262"	"climat stable - reference"	2085	"Feuillus intolérants"	53	1102187	183	3610959	0.29	0.305	0.264666666666667	0.270333333333333
"11262"	"climat stable - reference"	2085	"Plantations résineuses"	31	782703	183	3610959	0.169	0.217	0.171333333333333	0.222333333333333
"11262"	"climat stable - reference"	2090	"Feuillus tolérants"	14	315986	178	3472616	0.079	0.091	0.0726666666666667	0.0856666666666667
"11262"	"climat stable - reference"	2090	"Résineux"	76	1246487	178	3472616	0.427	0.359	0.449666666666667	0.379
"11262"	"climat stable - reference"	2090	"Feuillus intolérants"	53	1023059	178	3472616	0.298	0.295	0.295666666666667	0.299333333333333
"11262"	"climat stable - reference"	2090	"Plantations résineuses"	35	887084	178	3472616	0.197	0.255	0.182333333333333	0.236
"11262"	"climat stable - reference"	2095	"Feuillus tolérants"	12	279023	177	3406710	0.068	0.082	0.078	0.0933333333333333
"11262"	"climat stable - reference"	2095	"Résineux"	80	1309608	177	3406710	0.452	0.384	0.436333333333333	0.372333333333333
"11262"	"climat stable - reference"	2095	"Feuillus intolérants"	53	1015583	177	3406710	0.299	0.298	0.299666666666667	0.289333333333333
"11262"	"climat stable - reference"	2095	"Plantations résineuses"	32	802496	177	3406710	0.181	0.236	0.186	0.244666666666667
"11262"	"climat stable - reference"	2100	"Feuillus tolérants"	15	347884	172	3237804	0.087	0.107	0.0775	0.0945
"11262"	"climat stable - reference"	2100	"Résineux"	74	1211345	172	3237804	0.43	0.374	0.441	0.379
"11262"	"climat stable - reference"	2100	"Feuillus intolérants"	52	890708	172	3237804	0.302	0.275	0.3005	0.2865
"11262"	"climat stable - reference"	2100	"Plantations résineuses"	31	787867	172	3237804	0.18	0.243	0.1805	0.2395
"11262"	"climat stable - reserve"	2025	"Feuillus tolérants"	8	206600	198	3713551	0.04	0.056	0.04	0.057
"11262"	"climat stable - reserve"	2025	"Résineux"	138	2480087	198	3713551	0.697	0.668	0.6995	0.6655
"11262"	"climat stable - reserve"	2025	"Feuillus intolérants"	52	1026864	198	3713551	0.263	0.277	0.2605	0.2765
"11262"	"climat stable - reserve"	2025	"Plantations résineuses"	0	0	198	3713551	0	0	0	0.001
"11262"	"climat stable - reserve"	2030	"Feuillus tolérants"	8	214663	198	3680145	0.04	0.058	0.042	0.06
"11262"	"climat stable - reserve"	2030	"Résineux"	139	2439283	198	3680145	0.702	0.663	0.694333333333333	0.653666666666667
"11262"	"climat stable - reserve"	2030	"Feuillus intolérants"	51	1017104	198	3680145	0.258	0.276	0.262	0.283666666666667
"11262"	"climat stable - reserve"	2030	"Plantations résineuses"	0	9095	198	3680145	0	0.002	0.00166666666666667	0.00233333333333333
"11262"	"climat stable - reserve"	2035	"Feuillus tolérants"	9	245473	196	3719923	0.046	0.066	0.0443333333333333	0.0646666666666667
"11262"	"climat stable - reserve"	2035	"Résineux"	134	2344578	196	3719923	0.684	0.63	0.703666666666667	0.656666666666667
"11262"	"climat stable - reserve"	2035	"Feuillus intolérants"	52	1110307	196	3719923	0.265	0.298	0.247	0.270333333333333
"11262"	"climat stable - reserve"	2035	"Plantations résineuses"	1	19565	196	3719923	0.005	0.005	0.005	0.00766666666666667
"11262"	"climat stable - reserve"	2040	"Feuillus tolérants"	9	247927	193	3563863	0.047	0.07	0.0463333333333333	0.0696666666666667
"11262"	"climat stable - reserve"	2040	"Résineux"	140	2413631	193	3563863	0.725	0.677	0.718666666666667	0.666
"11262"	"climat stable - reserve"	2040	"Feuillus intolérants"	42	845134	193	3563863	0.218	0.237	0.217666666666667	0.240333333333333
"11262"	"climat stable - reserve"	2040	"Plantations résineuses"	2	57171	193	3563863	0.01	0.016	0.017	0.0236666666666667
"11262"	"climat stable - reserve"	2045	"Feuillus tolérants"	9	262846	194	3581906	0.046	0.073	0.0463333333333333	0.0696666666666667
"11262"	"climat stable - reserve"	2045	"Résineux"	145	2473940	194	3581906	0.747	0.691	0.752	0.699333333333333
"11262"	"climat stable - reserve"	2045	"Feuillus intolérants"	33	664882	194	3581906	0.17	0.186	0.172333333333333	0.189666666666667
"11262"	"climat stable - reserve"	2045	"Plantations résineuses"	7	180238	194	3581906	0.036	0.05	0.029	0.0416666666666667
"11262"	"climat stable - reserve"	2050	"Feuillus tolérants"	9	236201	194	3589161	0.046	0.066	0.048	0.0706666666666667
"11262"	"climat stable - reserve"	2050	"Résineux"	152	2620078	194	3589161	0.784	0.73	0.745666666666667	0.689333333333333
"11262"	"climat stable - reserve"	2050	"Feuillus intolérants"	25	522245	194	3589161	0.129	0.146	0.153	0.168666666666667
"11262"	"climat stable - reserve"	2050	"Plantations résineuses"	8	210637	194	3589161	0.041	0.059	0.053	0.0713333333333333
"11262"	"climat stable - reserve"	2055	"Feuillus tolérants"	10	269100	194	3684506	0.052	0.073	0.0466666666666667	0.0666666666666667
"11262"	"climat stable - reserve"	2055	"Résineux"	137	2385673	194	3684506	0.706	0.647	0.739666666666667	0.684
"11262"	"climat stable - reserve"	2055	"Feuillus intolérants"	31	641527	194	3684506	0.16	0.174	0.148333333333333	0.163333333333333
"11262"	"climat stable - reserve"	2055	"Plantations résineuses"	16	388206	194	3684506	0.082	0.105	0.0653333333333333	0.0856666666666667
"11262"	"climat stable - reserve"	2060	"Feuillus tolérants"	8	221422	192	3624430	0.042	0.061	0.0436666666666667	0.0636666666666667
"11262"	"climat stable - reserve"	2060	"Résineux"	140	2448247	192	3624430	0.729	0.675	0.718666666666667	0.657666666666667
"11262"	"climat stable - reserve"	2060	"Feuillus intolérants"	30	616909	192	3624430	0.156	0.17	0.158	0.175333333333333
"11262"	"climat stable - reserve"	2060	"Plantations résineuses"	14	337852	192	3624430	0.073	0.093	0.0796666666666667	0.103
"11262"	"climat stable - reserve"	2065	"Feuillus tolérants"	7	206500	190	3653974	0.037	0.057	0.035	0.053
"11262"	"climat stable - reserve"	2065	"Résineux"	137	2377477	190	3653974	0.721	0.651	0.696333333333333	0.634
"11262"	"climat stable - reserve"	2065	"Feuillus intolérants"	30	663425	190	3653974	0.158	0.182	0.171	0.187333333333333
"11262"	"climat stable - reserve"	2065	"Plantations résineuses"	16	406572	190	3653974	0.084	0.111	0.0976666666666667	0.125666666666667
"11262"	"climat stable - reserve"	2070	"Feuillus tolérants"	5	152168	191	3687779	0.026	0.041	0.0333333333333333	0.0493333333333333
"11262"	"climat stable - reserve"	2070	"Résineux"	122	2123581	191	3687779	0.639	0.576	0.642666666666667	0.572666666666667
"11262"	"climat stable - reserve"	2070	"Feuillus intolérants"	38	775749	191	3687779	0.199	0.21	0.185666666666667	0.200666666666667
"11262"	"climat stable - reserve"	2070	"Plantations résineuses"	26	636281	191	3687779	0.136	0.173	0.138333333333333	0.177666666666667
"11262"	"climat stable - reserve"	2075	"Feuillus tolérants"	7	189106	190	3771974	0.037	0.05	0.0366666666666667	0.0476666666666667
"11262"	"climat stable - reserve"	2075	"Résineux"	108	1851595	190	3771974	0.568	0.491	0.579333333333333	0.512
"11262"	"climat stable - reserve"	2075	"Feuillus intolérants"	38	790488	190	3771974	0.2	0.21	0.216333333333333	0.226
"11262"	"climat stable - reserve"	2075	"Plantations résineuses"	37	940785	190	3771974	0.195	0.249	0.167666666666667	0.214333333333333
"11262"	"climat stable - reserve"	2080	"Feuillus tolérants"	9	194456	192	3735054	0.047	0.052	0.0493333333333333	0.0586666666666667
"11262"	"climat stable - reserve"	2080	"Résineux"	102	1752071	192	3735054	0.531	0.469	0.526666666666667	0.459
"11262"	"climat stable - reserve"	2080	"Feuillus intolérants"	48	964649	192	3735054	0.25	0.258	0.233666666666667	0.238333333333333
"11262"	"climat stable - reserve"	2080	"Plantations résineuses"	33	823878	192	3735054	0.172	0.221	0.19	0.244
"11262"	"climat stable - reserve"	2085	"Feuillus tolérants"	12	268851	187	3655216	0.064	0.074	0.0586666666666667	0.0676666666666667
"11262"	"climat stable - reserve"	2085	"Résineux"	90	1525022	187	3655216	0.481	0.417	0.498666666666667	0.432
"11262"	"climat stable - reserve"	2085	"Feuillus intolérants"	47	904383	187	3655216	0.251	0.247	0.258333333333333	0.262
"11262"	"climat stable - reserve"	2085	"Plantations résineuses"	38	956960	187	3655216	0.203	0.262	0.184	0.238333333333333
"11262"	"climat stable - reserve"	2090	"Feuillus tolérants"	12	276080	186	3597002	0.065	0.077	0.0676666666666667	0.081
"11262"	"climat stable - reserve"	2090	"Résineux"	90	1475809	186	3597002	0.484	0.41	0.471666666666667	0.406
"11262"	"climat stable - reserve"	2090	"Feuillus intolérants"	51	1011923	186	3597002	0.274	0.281	0.277333333333333	0.276
"11262"	"climat stable - reserve"	2090	"Plantations résineuses"	33	833190	186	3597002	0.177	0.232	0.183	0.236666666666667
"11262"	"climat stable - reserve"	2095	"Feuillus tolérants"	14	333818	189	3612562	0.074	0.092	0.0733333333333333	0.089
"11262"	"climat stable - reserve"	2095	"Résineux"	85	1412991	189	3612562	0.45	0.391	0.458333333333333	0.398333333333333
"11262"	"climat stable - reserve"	2095	"Feuillus intolérants"	58	1083721	189	3612562	0.307	0.3	0.303	0.296333333333333
"11262"	"climat stable - reserve"	2095	"Plantations résineuses"	32	782032	189	3612562	0.169	0.216	0.165666666666667	0.216
"11262"	"climat stable - reserve"	2100	"Feuillus tolérants"	15	340581	186	3472882	0.081	0.098	0.0775	0.095
"11262"	"climat stable - reserve"	2100	"Résineux"	82	1369672	186	3472882	0.441	0.394	0.4455	0.3925
"11262"	"climat stable - reserve"	2100	"Feuillus intolérants"	61	1069313	186	3472882	0.328	0.308	0.3175	0.304
"11262"	"climat stable - reserve"	2100	"Plantations résineuses"	28	693316	186	3472882	0.151	0.2	0.16	0.208
"11262"	"climat stable - sans feu"	2025	"Feuillus tolérants"	6	176597	196	3654649	0.031	0.048	0.0385	0.0585
"11262"	"climat stable - sans feu"	2025	"Résineux"	137	2420157	196	3654649	0.699	0.662	0.7065	0.666
"11262"	"climat stable - sans feu"	2025	"Feuillus intolérants"	53	1057895	196	3654649	0.27	0.289	0.255	0.2755
"11262"	"climat stable - sans feu"	2025	"Plantations résineuses"	0	0	196	3654649	0	0	0	0
"11262"	"climat stable - sans feu"	2030	"Feuillus tolérants"	9	255745	196	3719840	0.046	0.069	0.0393333333333333	0.059
"11262"	"climat stable - sans feu"	2030	"Résineux"	140	2491050	196	3719840	0.714	0.67	0.704	0.664333333333333
"11262"	"climat stable - sans feu"	2030	"Feuillus intolérants"	47	973045	196	3719840	0.24	0.262	0.253333333333333	0.273333333333333
"11262"	"climat stable - sans feu"	2030	"Plantations résineuses"	0	0	196	3719840	0	0	0.00333333333333333	0.00366666666666667
"11262"	"climat stable - sans feu"	2035	"Feuillus tolérants"	8	216245	196	3626422	0.041	0.06	0.0426666666666667	0.064
"11262"	"climat stable - sans feu"	2035	"Résineux"	137	2395371	196	3626422	0.699	0.661	0.712	0.665333333333333
"11262"	"climat stable - sans feu"	2035	"Feuillus intolérants"	49	976363	196	3626422	0.25	0.269	0.231666666666667	0.255333333333333
"11262"	"climat stable - sans feu"	2035	"Plantations résineuses"	2	38443	196	3626422	0.01	0.011	0.0136666666666667	0.016
"11262"	"climat stable - sans feu"	2040	"Feuillus tolérants"	8	228465	195	3639337	0.041	0.063	0.041	0.0616666666666667
"11262"	"climat stable - sans feu"	2040	"Résineux"	141	2421110	195	3639337	0.723	0.665	0.733666666666667	0.687333333333333
"11262"	"climat stable - sans feu"	2040	"Feuillus intolérants"	40	853717	195	3639337	0.205	0.235	0.203	0.222666666666667
"11262"	"climat stable - sans feu"	2040	"Plantations résineuses"	6	136045	195	3639337	0.031	0.037	0.0223333333333333	0.0286666666666667
"11262"	"climat stable - sans feu"	2045	"Feuillus tolérants"	8	221318	195	3553914	0.041	0.062	0.0426666666666667	0.0626666666666667
"11262"	"climat stable - sans feu"	2045	"Résineux"	152	2614911	195	3553914	0.779	0.736	0.757	0.708333333333333
"11262"	"climat stable - sans feu"	2045	"Feuillus intolérants"	30	581773	195	3553914	0.154	0.164	0.167666666666667	0.185333333333333
"11262"	"climat stable - sans feu"	2045	"Plantations résineuses"	5	135912	195	3553914	0.026	0.038	0.0326666666666667	0.0436666666666667
"11262"	"climat stable - sans feu"	2050	"Feuillus tolérants"	9	228262	195	3606711	0.046	0.063	0.0443333333333333	0.0646666666666667
"11262"	"climat stable - sans feu"	2050	"Résineux"	150	2611364	195	3606711	0.769	0.724	0.756666666666667	0.705333333333333
"11262"	"climat stable - sans feu"	2050	"Feuillus intolérants"	28	565323	195	3606711	0.144	0.157	0.156	0.171333333333333
"11262"	"climat stable - sans feu"	2050	"Plantations résineuses"	8	201762	195	3606711	0.041	0.056	0.043	0.0586666666666667
"11262"	"climat stable - sans feu"	2055	"Feuillus tolérants"	9	253492	194	3652723	0.046	0.069	0.0443333333333333	0.0643333333333333
"11262"	"climat stable - sans feu"	2055	"Résineux"	140	2395566	194	3652723	0.722	0.656	0.737666666666667	0.678333333333333
"11262"	"climat stable - sans feu"	2055	"Feuillus intolérants"	33	704100	194	3652723	0.17	0.193	0.154333333333333	0.172333333333333
"11262"	"climat stable - sans feu"	2055	"Plantations résineuses"	12	299565	194	3652723	0.062	0.082	0.0636666666666667	0.085
"11262"	"climat stable - sans feu"	2060	"Feuillus tolérants"	8	227276	194	3711116	0.041	0.061	0.0443333333333333	0.0666666666666667
"11262"	"climat stable - sans feu"	2060	"Résineux"	140	2430384	194	3711116	0.722	0.655	0.698333333333333	0.634
"11262"	"climat stable - sans feu"	2060	"Feuillus intolérants"	29	619925	194	3711116	0.149	0.167	0.169666666666667	0.185666666666667
"11262"	"climat stable - sans feu"	2060	"Plantations résineuses"	17	433531	194	3711116	0.088	0.117	0.0876666666666667	0.113666666666667
