"mgmt.unit"	"Année"	"scen"	"bonif"	"ssp"	"area.per"	"area.total"
"8351"	2055	"climat stable - reserve"	"reserve"	"climat stable"	17.6	101.2
"8351"	2055	"climat stable - sans coupe"	"sans coupe"	"climat stable"	19.6	124.4
"8351"	2060	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	7.6	101.6
"8351"	2060	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	8.4	86
"8351"	2060	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	19.6	110.8
"8351"	2060	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	39.2	152.8
"8351"	2060	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	17.6	126.8
"8351"	2060	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	13.6	108.4
"8351"	2060	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	11.2	139.2
"8351"	2060	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	9.6	118
"8351"	2060	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	12.8	126
"8351"	2060	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	10.8	106
"8351"	2060	"climat stable - reboisement"	"reboisement"	"climat stable"	10.4	124
"8351"	2060	"climat stable - recup70%"	"recup70%"	"climat stable"	8.4	142
"8351"	2060	"climat stable - reference"	"reference"	"climat stable"	9.6	73.6
"8351"	2060	"climat stable - reserve"	"reserve"	"climat stable"	5.2	102
"8351"	2060	"climat stable - sans coupe"	"sans coupe"	"climat stable"	20.8	138.4
"8351"	2065	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	12	94.8
"8351"	2065	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	2	81.6
"8351"	2065	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	17.6	107.2
"8351"	2065	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	7.6	139.6
"8351"	2065	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	7.6	112.8
"8351"	2065	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	14.8	104
"8351"	2065	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	18	122.8
"8351"	2065	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	12	110
"8351"	2065	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	17.2	126.8
"8351"	2065	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	19.2	115.2
"8351"	2065	"climat stable - reboisement"	"reboisement"	"climat stable"	22	120
"8351"	2065	"climat stable - recup70%"	"recup70%"	"climat stable"	7.2	119.2
"8351"	2065	"climat stable - reference"	"reference"	"climat stable"	9.6	74.8
"8351"	2065	"climat stable - reserve"	"reserve"	"climat stable"	8.4	93.2
"8351"	2065	"climat stable - sans coupe"	"sans coupe"	"climat stable"	11.6	122.4
"8351"	2070	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	21.6	106.4
"8351"	2070	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	26.4	92
"8351"	2070	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	19.2	111.2
"8351"	2070	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	16	137.6
"8351"	2070	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	15.2	101.2
"8351"	2070	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	30.8	120.8
"8351"	2070	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	20.4	109.6
"8351"	2070	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	8	102
"8351"	2070	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	9.2	124.8
"8351"	2070	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	18.8	120
"8351"	2070	"climat stable - reboisement"	"reboisement"	"climat stable"	16.4	99.6
"8351"	2070	"climat stable - recup70%"	"recup70%"	"climat stable"	15.2	120.8
"8351"	2070	"climat stable - reference"	"reference"	"climat stable"	13.6	76.8
"8351"	2070	"climat stable - reserve"	"reserve"	"climat stable"	19.6	100.4
"8351"	2070	"climat stable - sans coupe"	"sans coupe"	"climat stable"	17.6	128.8
"8351"	2075	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	22	113.6
"8351"	2075	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	10.8	87.6
"8351"	2075	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	6.8	99.6
"8351"	2075	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	9.2	124.8
"8351"	2075	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	26	107.6
"8351"	2075	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	16.8	117.6
"8351"	2075	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	27.6	114.8
"8351"	2075	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	20.8	90.4
"8351"	2075	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	19.6	136
"8351"	2075	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	17.6	114.4
"8351"	2075	"climat stable - reboisement"	"reboisement"	"climat stable"	20.4	103.6
"8351"	2075	"climat stable - recup70%"	"recup70%"	"climat stable"	8.8	97.6
"8351"	2075	"climat stable - reference"	"reference"	"climat stable"	10.4	80.8
"8351"	2075	"climat stable - reserve"	"reserve"	"climat stable"	8	94.4
"8351"	2075	"climat stable - sans coupe"	"sans coupe"	"climat stable"	10.8	126.4
"8351"	2080	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	6.8	80.8
"8351"	2080	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	14	92.4
"8351"	2080	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	10.4	97.6
"8351"	2080	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	13.6	124.8
"8351"	2080	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	12.8	103.2
"8351"	2080	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	18.8	117.2
"8351"	2080	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	17.6	116
"8351"	2080	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	7.6	89.6
"8351"	2080	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	6.8	109.2
"8351"	2080	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	22	111.2
"8351"	2080	"climat stable - reboisement"	"reboisement"	"climat stable"	10	95.2
"8351"	2080	"climat stable - recup70%"	"recup70%"	"climat stable"	18.8	102.4
"8351"	2080	"climat stable - reference"	"reference"	"climat stable"	12.4	72.8
"8351"	2080	"climat stable - reserve"	"reserve"	"climat stable"	28.4	103.6
"8351"	2080	"climat stable - sans coupe"	"sans coupe"	"climat stable"	10	122.4
"8351"	2085	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	7.2	80.8
"8351"	2085	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	7.6	81.2
"8351"	2085	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	11.2	96
"8351"	2085	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	20	122
"8351"	2085	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	15.6	106.4
"8351"	2085	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	17.2	121.6
"8351"	2085	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	18.8	111.6
"8351"	2085	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	20.4	94.4
"8351"	2085	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	24.4	103.6
"8351"	2085	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	23.2	122.8
"8351"	2085	"climat stable - reboisement"	"reboisement"	"climat stable"	17.6	103.2
"8351"	2085	"climat stable - recup70%"	"recup70%"	"climat stable"	13.6	85.2
"8351"	2085	"climat stable - reference"	"reference"	"climat stable"	2.8	64.8
"8351"	2085	"climat stable - reserve"	"reserve"	"climat stable"	9.2	94.8
"8351"	2085	"climat stable - sans coupe"	"sans coupe"	"climat stable"	13.6	101.6
"8351"	2090	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	10	83.2
"8351"	2090	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	6.8	74
"8351"	2090	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	14	95.2
"8351"	2090	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	12.4	109.2
"8351"	2090	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	26.4	116.8
"8351"	2090	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	18	122
"8351"	2090	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	8	112.8
"8351"	2090	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	15.2	88.4
"8351"	2090	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	21.6	108.4
"8351"	2090	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	30.4	134.4
"8351"	2090	"climat stable - reboisement"	"reboisement"	"climat stable"	9.6	101.6
"8351"	2090	"climat stable - recup70%"	"recup70%"	"climat stable"	16	85.2
"8351"	2090	"climat stable - reference"	"reference"	"climat stable"	8	65.2
"8351"	2090	"climat stable - reserve"	"reserve"	"climat stable"	8.4	84.4
"8351"	2090	"climat stable - sans coupe"	"sans coupe"	"climat stable"	6.8	89.6
"8351"	2095	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	16.8	92.4
"8351"	2095	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	16	82
"8351"	2095	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	14.4	89.6
"8351"	2095	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	33.6	108
"8351"	2095	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	14.8	114.4
"8351"	2095	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	4.8	114.4
"8351"	2095	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	9.2	110.4
"8351"	2095	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	18.8	98.4
"8351"	2095	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	20	113.6
"8351"	2095	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	36.4	157.6
"8351"	2095	"climat stable - reboisement"	"reboisement"	"climat stable"	22.4	116
"8351"	2095	"climat stable - recup70%"	"recup70%"	"climat stable"	9.6	86.8
"8351"	2095	"climat stable - reference"	"reference"	"climat stable"	14.4	69.2
"8351"	2095	"climat stable - reserve"	"reserve"	"climat stable"	10	89.2
"8351"	2095	"climat stable - sans coupe"	"sans coupe"	"climat stable"	14.8	84
"8351"	2100	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	8.8	88
"8351"	2100	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	12.4	92
"8351"	2100	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	8.4	83.2
"8351"	2100	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	7.6	108
"8351"	2100	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	16.8	122.8
"8351"	2100	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	5.6	106.4
"8351"	2100	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	17.6	108.8
"8351"	2100	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	32.8	117.2
"8351"	2100	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	10	106
"8351"	2100	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	17.6	156.8
"8351"	2100	"climat stable - reboisement"	"reboisement"	"climat stable"	10.4	103.6
"8351"	2100	"climat stable - recup70%"	"recup70%"	"climat stable"	21.2	99.6
"8351"	2100	"climat stable - reference"	"reference"	"climat stable"	14.8	74.4
"8351"	2100	"climat stable - reserve"	"reserve"	"climat stable"	8	88.8
"8351"	2100	"climat stable - sans coupe"	"sans coupe"	"climat stable"	6.8	79.2
"8451"	2025	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	122	122
"8451"	2025	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	116.8	116.8
"8451"	2025	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	129.2	129.2
"8451"	2025	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	114	114
"8451"	2025	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	132.4	132.4
"8451"	2025	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	122.4	122.4
"8451"	2025	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	111.6	111.6
"8451"	2025	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	126.8	126.8
"8451"	2025	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	125.6	125.6
"8451"	2025	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	126	126
"8451"	2025	"climat stable - reboisement"	"reboisement"	"climat stable"	135.2	135.2
"8451"	2025	"climat stable - recup70%"	"recup70%"	"climat stable"	114.8	114.8
"8451"	2025	"climat stable - reference"	"reference"	"climat stable"	124.4	124.4
"8451"	2025	"climat stable - reserve"	"reserve"	"climat stable"	132	132
"8451"	2025	"climat stable - sans coupe"	"sans coupe"	"climat stable"	129.2	129.2
"8451"	2030	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	17.2	139.2
"8451"	2030	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	14.4	129.6
"8451"	2030	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	15.2	141.6
"8451"	2030	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	12.4	124.8
"8451"	2030	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	27.2	158.8
"8451"	2030	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	65.6	178.8
"8451"	2030	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	39.2	149.6
"8451"	2030	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	32	158
"8451"	2030	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	12	136.8
"8451"	2030	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	29.2	153.2
"8451"	2030	"climat stable - reboisement"	"reboisement"	"climat stable"	10.8	144.8
"8451"	2030	"climat stable - recup70%"	"recup70%"	"climat stable"	12	124.4
"8451"	2030	"climat stable - reference"	"reference"	"climat stable"	21.6	141.2
"8451"	2030	"climat stable - reserve"	"reserve"	"climat stable"	8.8	139.6
"8451"	2030	"climat stable - sans coupe"	"sans coupe"	"climat stable"	20.4	146.8
"8451"	2035	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	11.6	148.8
"8451"	2035	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	25.2	154.4
"8451"	2035	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	15.6	157.2
"8451"	2035	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	42	158.4
"8451"	2035	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	22	176.8
"8451"	2035	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	16.4	192.8
"8451"	2035	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	9.6	158
"8451"	2035	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	17.6	172
"8451"	2035	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	20.4	153.6
"8451"	2035	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	23.2	172.8
"8451"	2035	"climat stable - reboisement"	"reboisement"	"climat stable"	17.2	160.4
"8451"	2035	"climat stable - recup70%"	"recup70%"	"climat stable"	34.4	157.6
"8451"	2035	"climat stable - reference"	"reference"	"climat stable"	11.6	151.2
"8451"	2035	"climat stable - reserve"	"reserve"	"climat stable"	8.4	145.6
"8451"	2035	"climat stable - sans coupe"	"sans coupe"	"climat stable"	17.6	164
"8451"	2040	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	14	161.2
"8451"	2040	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	12.8	163.2
"8451"	2040	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	10.8	167.2
"8451"	2040	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	43.6	198
"8451"	2040	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	6.8	183.2
"8451"	2040	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	15.6	202.4
"8451"	2040	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	19.2	174.8
"8451"	2040	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	28.8	198.4
"8451"	2040	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	11.2	162.4
"8451"	2040	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	22	189.6
"8451"	2040	"climat stable - reboisement"	"reboisement"	"climat stable"	12.8	168.8
"8451"	2040	"climat stable - recup70%"	"recup70%"	"climat stable"	26	177.6
"8451"	2040	"climat stable - reference"	"reference"	"climat stable"	15.6	163.6
"8451"	2040	"climat stable - reserve"	"reserve"	"climat stable"	13.6	159.2
"8451"	2040	"climat stable - sans coupe"	"sans coupe"	"climat stable"	8	170
"8451"	2045	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	17.2	174.4
"8451"	2045	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	16.4	175.2
"8451"	2045	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	10.4	177.6
"8451"	2045	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	19.2	210.8
"8451"	2045	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	56.4	224.8
"8451"	2045	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	5.6	206
"8451"	2045	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	6.8	180.8
"8451"	2045	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	22.4	215.6
"8451"	2045	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	34.8	191.2
"8451"	2045	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	16.8	201.6
"8451"	2045	"climat stable - reboisement"	"reboisement"	"climat stable"	28.4	194.8
"8451"	2045	"climat stable - recup70%"	"recup70%"	"climat stable"	19.6	194.8
"8451"	2045	"climat stable - reference"	"reference"	"climat stable"	6.4	169.6
"8451"	2045	"climat stable - reserve"	"reserve"	"climat stable"	11.2	168
"8451"	2045	"climat stable - sans coupe"	"sans coupe"	"climat stable"	11.6	179.6
"8451"	2050	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	31.6	201.2
"8451"	2050	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	12.4	185.6
"8451"	2050	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	13.2	188.4
"8451"	2050	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	21.2	227.2
"8451"	2050	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	13.2	233.6
"8451"	2050	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	32.8	234
"8451"	2050	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	8.8	186.4
"8451"	2050	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	19.6	234
"8451"	2050	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	10.4	200.4
"8451"	2050	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	40.4	238
"8451"	2050	"climat stable - reboisement"	"reboisement"	"climat stable"	9.6	202
"8451"	2050	"climat stable - recup70%"	"recup70%"	"climat stable"	13.6	204.8
"8451"	2050	"climat stable - reference"	"reference"	"climat stable"	26	192.4
"8451"	2050	"climat stable - reserve"	"reserve"	"climat stable"	15.2	182
"8451"	2050	"climat stable - sans coupe"	"sans coupe"	"climat stable"	34.4	203.6
"8451"	2055	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	11.2	211.2
"8451"	2055	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	31.2	210.4
"8451"	2055	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	16.4	202.4
"8451"	2055	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	6.4	233.2
"8451"	2055	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	12	243.2
"8451"	2055	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	22.8	254.8
"8451"	2055	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	34	214
"8451"	2055	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	8.8	240
"8451"	2055	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	13.6	211.6
"8451"	2055	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	35.2	270
"8451"	2055	"climat stable - reboisement"	"reboisement"	"climat stable"	15.6	212
"8451"	2055	"climat stable - recup70%"	"recup70%"	"climat stable"	19.2	220.8
"8451"	2055	"climat stable - reference"	"reference"	"climat stable"	24.8	214
"8451"	2055	"climat stable - reserve"	"reserve"	"climat stable"	5.2	187.2
"8451"	2055	"climat stable - sans coupe"	"sans coupe"	"climat stable"	12.8	214
"8451"	2060	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	2	100.8
"8451"	2060	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	6.4	107.6
"8451"	2060	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	17.2	94.8
"8451"	2060	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	10.8	144.8
"8451"	2060	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	15.2	145.2
"8451"	2060	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	25.6	173.6
"8451"	2060	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	21.6	131.6
"8451"	2060	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	10.8	131.6
"8451"	2060	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	22.4	119.2
"8451"	2060	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	15.2	174.4
"8451"	2060	"climat stable - reboisement"	"reboisement"	"climat stable"	8.4	99.6
"8451"	2060	"climat stable - recup70%"	"recup70%"	"climat stable"	14.8	134.8
"8451"	2060	"climat stable - reference"	"reference"	"climat stable"	25.6	129.2
"8451"	2060	"climat stable - reserve"	"reserve"	"climat stable"	16	77.2
"8451"	2060	"climat stable - sans coupe"	"sans coupe"	"climat stable"	29.2	122
"8451"	2065	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	6.8	90
"8451"	2065	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	10.4	104.8
"8451"	2065	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	25.6	105.6
"8451"	2065	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	16	145.2
"8451"	2065	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	22.4	141.2
"8451"	2065	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	18.8	131.6
"8451"	2065	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	12.8	108
"8451"	2065	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	34	137.6
"8451"	2065	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	14.4	121.6
"8451"	2065	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	13.2	158
"8451"	2065	"climat stable - reboisement"	"reboisement"	"climat stable"	18.8	107.6
"8451"	2065	"climat stable - recup70%"	"recup70%"	"climat stable"	16.4	138.4
"8451"	2065	"climat stable - reference"	"reference"	"climat stable"	8.8	116.8
"8451"	2065	"climat stable - reserve"	"reserve"	"climat stable"	12	79.6
"8451"	2065	"climat stable - sans coupe"	"sans coupe"	"climat stable"	23.2	128.4
"8451"	2070	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	16.4	93.6
"8451"	2070	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	14	96
"8451"	2070	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	16	105.6
"8451"	2070	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	12.8	122.8
"8451"	2070	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	20.8	142
"8451"	2070	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	16	130.8
"8451"	2070	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	16.4	113.6
"8451"	2070	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	24.4	142
"8451"	2070	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	13.6	114.4
"8451"	2070	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	18	151.6
"8451"	2070	"climat stable - reboisement"	"reboisement"	"climat stable"	37.2	124.4
"8451"	2070	"climat stable - recup70%"	"recup70%"	"climat stable"	10.8	116.8
"8451"	2070	"climat stable - reference"	"reference"	"climat stable"	34	131.6
"8451"	2070	"climat stable - reserve"	"reserve"	"climat stable"	10.8	81.6
"8451"	2070	"climat stable - sans coupe"	"sans coupe"	"climat stable"	9.2	123.2
"8451"	2075	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	10.8	91.6
"8451"	2075	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	8	92
"8451"	2075	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	15.2	110.4
"8451"	2075	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	25.6	105.6
"8451"	2075	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	14.8	148.8
"8451"	2075	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	15.6	130
"8451"	2075	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	26	119.2
"8451"	2075	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	12.4	126.8
"8451"	2075	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	21.6	122.8
"8451"	2075	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	23.6	154
"8451"	2075	"climat stable - reboisement"	"reboisement"	"climat stable"	7.6	121.6
"8451"	2075	"climat stable - recup70%"	"recup70%"	"climat stable"	51.6	140
