"mgmt.unit"	"Année"	"scen"	"bonif"	"ssp"	"area.acc"	"area.CT"	"area.salv"	"area.total"	"area.acc.mean"	"area.CT.mean"	"area.salv.mean"	"area.total.mean"
"8665"	2025	"climat stable - reference"	"reference"	"climat stable"	0	36	2	36	0	34.6	1.2	34.6
"8665"	2025	"climat stable - reserve"	"reserve"	"climat stable"	0.4	35.6	1.6	36	0.4	32.8	1.6	33.2
"8665"	2025	"climat stable - sans feu"	"sans feu"	"climat stable"	0	36	1.2	36	0	34	0.6	34
"8665"	2030	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0.4	53.6	2	54	0.533333333333333	54.2666666666667	2	54.8
"8665"	2030	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0.4	35.6	5.6	36	1.46666666666667	33.7333333333333	5.2	35.2
"8665"	2030	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	33.2	0.8	33.2	0.133333333333333	33.7333333333333	1.06666666666667	33.8666666666667
"8665"	2030	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	2	28.8	4.8	30.8	0.8	30.6666666666667	2.26666666666667	31.4666666666667
"8665"	2030	"SSP2-4.5 - sans feu"	"sans feu"	"SSP2-4.5"	0	32	0	32	0	33.4666666666667	0.4	33.4666666666667
"8665"	2030	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0	52.4	0	52.4	0	54	1.33333333333333	54
"8665"	2030	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0	32.8	0.8	32.8	0.266666666666667	34	3.86666666666667	34.2666666666667
"8665"	2030	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0.4	32.8	0.8	33.2	0.133333333333333	34.2666666666667	1.46666666666667	34.4
"8665"	2030	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0	29.6	2.4	29.6	0.533333333333333	31.4666666666667	2.26666666666667	32
"8665"	2030	"SSP3-7.0 - sans feu"	"sans feu"	"SSP3-7.0"	0	32	0	32	0	33.3333333333333	0.4	33.3333333333333
"8665"	2030	"climat stable - reboisement"	"reboisement"	"climat stable"	0.4	52.4	0.8	52.8	0.266666666666667	53.6	1.6	53.8666666666667
"8665"	2030	"climat stable - recup70%"	"recup70%"	"climat stable"	0	33.2	1.6	33.2	0.666666666666667	34.5333333333333	4.26666666666667	35.2
"8665"	2030	"climat stable - reference"	"reference"	"climat stable"	0	33.2	0.4	33.2	0	34	0.933333333333333	34
"8665"	2030	"climat stable - reserve"	"reserve"	"climat stable"	0.4	30	1.6	30.4	0.533333333333333	31.2	1.6	31.7333333333333
"8665"	2030	"climat stable - sans feu"	"sans feu"	"climat stable"	0	32	0	32	0	33.3333333333333	0.4	33.3333333333333
"8665"	2035	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0.8	53.6	2.4	54.4	0.666666666666667	54	3.2	54.6666666666667
"8665"	2035	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	2	31.6	5.6	33.6	0.933333333333333	33.2	4.53333333333333	34.1333333333333
"8665"	2035	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0.4	32	0.8	32.4	0.266666666666667	33.3333333333333	1.46666666666667	33.6
"8665"	2035	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0	27.6	0.4	27.6	0.8	28.4	2.13333333333333	29.2
"8665"	2035	"SSP2-4.5 - sans feu"	"sans feu"	"SSP2-4.5"	0	32.4	0	32.4	0	33.2	0	33.2
"8665"	2035	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0	53.6	2.4	53.6	0.133333333333333	53.6	1.73333333333333	53.7333333333333
"8665"	2035	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0.4	33.6	4	34	0.666666666666667	33.8666666666667	3.73333333333333	34.5333333333333
"8665"	2035	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0	34	1.6	34	0.133333333333333	33.3333333333333	1.06666666666667	33.4666666666667
"8665"	2035	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0.8	29.6	2.4	30.4	0.4	29.4666666666667	1.73333333333333	29.8666666666667
"8665"	2035	"SSP3-7.0 - sans feu"	"sans feu"	"SSP3-7.0"	0	32	0	32	0	32.2666666666667	0	32.2666666666667
"8665"	2035	"climat stable - reboisement"	"reboisement"	"climat stable"	0.4	52.4	2.4	52.8	0.4	52.1333333333333	1.86666666666667	52.5333333333333
"8665"	2035	"climat stable - recup70%"	"recup70%"	"climat stable"	1.2	35.2	6.4	36.4	0.4	34.4	4.53333333333333	34.8
"8665"	2035	"climat stable - reference"	"reference"	"climat stable"	0	32.8	0.4	32.8	0	32.9333333333333	0.4	32.9333333333333
"8665"	2035	"climat stable - reserve"	"reserve"	"climat stable"	0.8	28	1.6	28.8	0.4	28.8	1.06666666666667	29.2
"8665"	2035	"climat stable - sans feu"	"sans feu"	"climat stable"	0	32	0	32	0	32	0	32
"8665"	2040	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0.8	54.8	5.2	55.6	0.533333333333333	53.4666666666667	3.46666666666667	54
"8665"	2040	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0.4	32.4	2.4	32.8	0.933333333333333	32.4	4.4	33.3333333333333
"8665"	2040	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0.4	34.8	2.8	35.2	0.266666666666667	33.3333333333333	1.2	33.6
"8665"	2040	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0.4	28.8	1.2	29.2	0.133333333333333	27.8666666666667	0.533333333333333	28
"8665"	2040	"SSP2-4.5 - sans feu"	"sans feu"	"SSP2-4.5"	0	35.2	0	35.2	0	34.4	0	34.4
"8665"	2040	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0.4	54.8	2.8	55.2	0.133333333333333	53.6	1.86666666666667	53.7333333333333
"8665"	2040	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	1.6	35.2	6.4	36.8	0.8	34.5333333333333	4.4	35.3333333333333
"8665"	2040	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0	33.2	0.8	33.2	0	33.4666666666667	1.06666666666667	33.4666666666667
"8665"	2040	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0.4	29.2	0.4	29.6	0.4	29.8666666666667	1.33333333333333	30.2666666666667
"8665"	2040	"SSP3-7.0 - sans feu"	"sans feu"	"SSP3-7.0"	0	32.8	0	32.8	0	33.3333333333333	0	33.3333333333333
"8665"	2040	"climat stable - reboisement"	"reboisement"	"climat stable"	0.4	51.6	2.4	52	0.266666666666667	51.7333333333333	1.86666666666667	52
"8665"	2040	"climat stable - recup70%"	"recup70%"	"climat stable"	0	34.8	5.6	34.8	0.933333333333333	34.1333333333333	6	35.0666666666667
"8665"	2040	"climat stable - reference"	"reference"	"climat stable"	0	32.8	0.4	32.8	0	32.9333333333333	0.266666666666667	32.9333333333333
"8665"	2040	"climat stable - reserve"	"reserve"	"climat stable"	0	28.4	0	28.4	0.266666666666667	28.4	0.666666666666667	28.6666666666667
"8665"	2040	"climat stable - sans feu"	"sans feu"	"climat stable"	0	32	0	32	0	32.1333333333333	0	32.1333333333333
"8665"	2045	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0	52	2.8	52	0.266666666666667	52.1333333333333	3.46666666666667	52.4
"8665"	2045	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0.4	33.2	5.2	33.6	0.666666666666667	32.4	3.46666666666667	33.0666666666667
"8665"	2045	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	33.2	0	33.2	0.133333333333333	33.7333333333333	1.2	33.8666666666667
"8665"	2045	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0	27.2	0	27.2	0.133333333333333	28	0.4	28.1333333333333
"8665"	2045	"SSP2-4.5 - sans feu"	"sans feu"	"SSP2-4.5"	0	35.6	0	35.6	0	35.6	0	35.6
"8665"	2045	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0	52.4	0.4	52.4	0.133333333333333	53.0666666666667	1.33333333333333	53.2
"8665"	2045	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0.4	34.8	2.8	35.2	1.33333333333333	35.2	5.46666666666667	36.5333333333333
"8665"	2045	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0	33.2	0.8	33.2	0.4	32.8	1.46666666666667	33.2
"8665"	2045	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0	30.8	1.2	30.8	0.133333333333333	29.4666666666667	0.533333333333333	29.6
"8665"	2045	"SSP3-7.0 - sans feu"	"sans feu"	"SSP3-7.0"	0	35.2	0	35.2	0	34.6666666666667	0	34.6666666666667
"8665"	2045	"climat stable - reboisement"	"reboisement"	"climat stable"	0	51.2	0.8	51.2	0.133333333333333	51.3333333333333	1.2	51.4666666666667
"8665"	2045	"climat stable - recup70%"	"recup70%"	"climat stable"	1.6	32.4	6	34	1.06666666666667	33.7333333333333	6.26666666666667	34.8
"8665"	2045	"climat stable - reference"	"reference"	"climat stable"	0	33.2	0	33.2	0.133333333333333	33.0666666666667	0.533333333333333	33.2
"8665"	2045	"climat stable - reserve"	"reserve"	"climat stable"	0	28.8	0.4	28.8	0.4	28.2666666666667	0.666666666666667	28.6666666666667
"8665"	2045	"climat stable - sans feu"	"sans feu"	"climat stable"	0	32.4	0	32.4	0	32.8	0	32.8
"8665"	2050	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0	49.6	2.4	49.6	0	49.7333333333333	1.73333333333333	49.7333333333333
"8665"	2050	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	1.2	31.6	2.8	32.8	0.533333333333333	32	3.2	32.5333333333333
"8665"	2050	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	33.2	0.8	33.2	0	32.9333333333333	0.266666666666667	32.9333333333333
"8665"	2050	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0	28	0	28	0	27.0666666666667	0	27.0666666666667
"8665"	2050	"SSP2-4.5 - sans feu"	"sans feu"	"SSP2-4.5"	0	36	0	36	0	35.8666666666667	0	35.8666666666667
"8665"	2050	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0	52	0.8	52	0	52.5333333333333	1.06666666666667	52.5333333333333
"8665"	2050	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	2	35.6	7.2	37.6	0.933333333333333	34.2666666666667	4.13333333333333	35.2
"8665"	2050	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	1.2	32	2.8	33.2	0.4	32	1.46666666666667	32.4
"8665"	2050	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0	28.4	0	28.4	0	29.3333333333333	0.533333333333333	29.3333333333333
"8665"	2050	"SSP3-7.0 - sans feu"	"sans feu"	"SSP3-7.0"	0	36	0	36	0	35.7333333333333	0	35.7333333333333
"8665"	2050	"climat stable - reboisement"	"reboisement"	"climat stable"	0	51.2	0.4	51.2	0	51.3333333333333	0.666666666666667	51.3333333333333
"8665"	2050	"climat stable - recup70%"	"recup70%"	"climat stable"	1.6	34	7.2	35.6	1.33333333333333	32.5333333333333	5.33333333333333	33.8666666666667
"8665"	2050	"climat stable - reference"	"reference"	"climat stable"	0.4	33.2	1.2	33.6	0.133333333333333	33.3333333333333	0.533333333333333	33.4666666666667
"8665"	2050	"climat stable - reserve"	"reserve"	"climat stable"	1.2	27.6	1.6	28.8	0.4	28.5333333333333	1.06666666666667	28.9333333333333
"8665"	2050	"climat stable - sans feu"	"sans feu"	"climat stable"	0	34	0	34	0	33.8666666666667	0	33.8666666666667
"8665"	2055	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0	47.6	0	47.6	0	48.1333333333333	0.933333333333333	48.1333333333333
"8665"	2055	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0	31.2	1.6	31.2	0.933333333333333	31.4666666666667	3.33333333333333	32.4
"8665"	2055	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	32.4	0	32.4	0	32.5333333333333	0.4	32.5333333333333
"8665"	2055	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0	26	0	26	0	26.6666666666667	0	26.6666666666667
"8665"	2055	"SSP2-4.5 - sans feu"	"sans feu"	"SSP2-4.5"	0	36	0	36	0	36	0	36
"8665"	2055	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0	53.2	2	53.2	0	52.1333333333333	1.6	52.1333333333333
"8665"	2055	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0.4	32.4	2.4	32.8	1.06666666666667	32.9333333333333	3.86666666666667	34
"8665"	2055	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0	30.8	0.8	30.8	0.4	30.9333333333333	1.6	31.3333333333333
"8665"	2055	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0	28.8	0.4	28.8	0	28.4	0.133333333333333	28.4
"8665"	2055	"SSP3-7.0 - sans feu"	"sans feu"	"SSP3-7.0"	0	36	0	36	0	36	0	36
"8665"	2055	"climat stable - reboisement"	"reboisement"	"climat stable"	0	51.6	0.8	51.6	0	51.0666666666667	0.533333333333333	51.0666666666667
"8665"	2055	"climat stable - recup70%"	"recup70%"	"climat stable"	0.8	31.2	2.8	32	1.2	31.4666666666667	4.4	32.6666666666667
"8665"	2055	"climat stable - reference"	"reference"	"climat stable"	0	33.6	0.4	33.6	0.133333333333333	32.4	0.666666666666667	32.5333333333333
"8665"	2055	"climat stable - reserve"	"reserve"	"climat stable"	0	29.2	1.2	29.2	0.4	28.6666666666667	1.33333333333333	29.0666666666667
"8665"	2055	"climat stable - sans feu"	"sans feu"	"climat stable"	0	35.2	0	35.2	0	35.0666666666667	0	35.0666666666667
"8665"	2060	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0	47.2	0.4	47.2	0	47.0666666666667	0.266666666666667	47.0666666666667
"8665"	2060	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	1.6	31.6	5.6	33.2	0.533333333333333	30.4	2.53333333333333	30.9333333333333
"8665"	2060	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	32	0.4	32	0	32	0.133333333333333	32
"8665"	2060	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0	26	0	26	0	25.8666666666667	0	25.8666666666667
"8665"	2060	"SSP2-4.5 - sans feu"	"sans feu"	"SSP2-4.5"	0	36	0	36	0	36	0	36
"8665"	2060	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0	51.2	2	51.2	0	50.6666666666667	1.33333333333333	50.6666666666667
"8665"	2060	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0.8	30.8	2	31.6	0.666666666666667	30.6666666666667	2.26666666666667	31.3333333333333
"8665"	2060	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0	30	1.2	30	0	30	0.666666666666667	30
"8665"	2060	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0	28	0	28	0.133333333333333	28.5333333333333	0.8	28.6666666666667
"8665"	2060	"SSP3-7.0 - sans feu"	"sans feu"	"SSP3-7.0"	0	36	0	36	0	36	0	36
"8665"	2060	"climat stable - reboisement"	"reboisement"	"climat stable"	0	50.4	0.4	50.4	0	50.4	0.666666666666667	50.4
"8665"	2060	"climat stable - recup70%"	"recup70%"	"climat stable"	1.2	29.2	3.2	30.4	0.666666666666667	30	2.26666666666667	30.6666666666667
"8665"	2060	"climat stable - reference"	"reference"	"climat stable"	0	30.4	0.4	30.4	0.133333333333333	31.4666666666667	0.666666666666667	31.6
"8665"	2060	"climat stable - reserve"	"reserve"	"climat stable"	0	29.2	1.2	29.2	0	28.9333333333333	1.06666666666667	28.9333333333333
"8665"	2060	"climat stable - sans feu"	"sans feu"	"climat stable"	0	36	0	36	0	35.4666666666667	0	35.4666666666667
"8665"	2065	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0	46.4	0.4	46.4	0	46	0.933333333333333	46
"8665"	2065	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0	28.4	0.4	28.4	0.666666666666667	29.3333333333333	2.4	30
"8665"	2065	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	31.6	0	31.6	0	31.8666666666667	0.133333333333333	31.8666666666667
"8665"	2065	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0	25.6	0	25.6	0.133333333333333	25.8666666666667	0.133333333333333	26
"8665"	2065	"SSP2-4.5 - sans feu"	"sans feu"	"SSP2-4.5"	0	36	0	36	0	36	0	36
"8665"	2065	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0	47.6	0	47.6	0	49.0666666666667	0.933333333333333	49.0666666666667
"8665"	2065	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0.8	28.8	2.4	29.6	0.933333333333333	29.3333333333333	2	30.2666666666667
"8665"	2065	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0	29.2	0	29.2	0.133333333333333	29.3333333333333	0.666666666666667	29.4666666666667
"8665"	2065	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0.4	28.8	2	29.2	0.133333333333333	27.6	0.666666666666667	27.7333333333333
"8665"	2065	"SSP3-7.0 - sans feu"	"sans feu"	"SSP3-7.0"	0	36	0	36	0	36	0	36
"8665"	2065	"climat stable - reboisement"	"reboisement"	"climat stable"	0	49.2	0.8	49.2	0	48.9333333333333	0.4	48.9333333333333
"8665"	2065	"climat stable - recup70%"	"recup70%"	"climat stable"	0	29.6	0.8	29.6	0.666666666666667	28.8	2	29.4666666666667
"8665"	2065	"climat stable - reference"	"reference"	"climat stable"	0.4	30.4	1.2	30.8	0.133333333333333	30.1333333333333	1.06666666666667	30.2666666666667
"8665"	2065	"climat stable - reserve"	"reserve"	"climat stable"	0	28.4	0.8	28.4	0	28.8	0.933333333333333	28.8
"8665"	2065	"climat stable - sans feu"	"sans feu"	"climat stable"	0	35.2	0	35.2	0	35.7333333333333	0	35.7333333333333
"8665"	2070	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0	44.4	2	44.4	0	44.5333333333333	0.933333333333333	44.5333333333333
"8665"	2070	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0.4	28	1.2	28.4	0.133333333333333	27.8666666666667	0.8	28
"8665"	2070	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	32	0	32	0	31.2	0	31.2
"8665"	2070	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0.4	26	0.4	26.4	0.133333333333333	25.4666666666667	0.133333333333333	25.6
"8665"	2070	"SSP2-4.5 - sans feu"	"sans feu"	"SSP2-4.5"	0	36	0	36	0	36	0	36
"8665"	2070	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0	48.4	0.8	48.4	0	47.3333333333333	0.533333333333333	47.3333333333333
"8665"	2070	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	1.2	28.4	1.6	29.6	0.666666666666667	28.2666666666667	1.46666666666667	28.9333333333333
"8665"	2070	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0.4	28.8	0.8	29.2	0.133333333333333	28.6666666666667	0.266666666666667	28.8
"8665"	2070	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0	26	0	26	0.133333333333333	27.0666666666667	0.666666666666667	27.2
"8665"	2070	"SSP3-7.0 - sans feu"	"sans feu"	"SSP3-7.0"	0	36	0	36	0	36	0	36
"8665"	2070	"climat stable - reboisement"	"reboisement"	"climat stable"	0	47.2	0	47.2	0	47.4666666666667	0.4	47.4666666666667
"8665"	2070	"climat stable - recup70%"	"recup70%"	"climat stable"	0.8	27.6	2	28.4	0.533333333333333	27.8666666666667	1.46666666666667	28.4
"8665"	2070	"climat stable - reference"	"reference"	"climat stable"	0	29.6	1.6	29.6	0.133333333333333	29.3333333333333	0.933333333333333	29.4666666666667
"8665"	2070	"climat stable - reserve"	"reserve"	"climat stable"	0	28.8	0.8	28.8	0	28.2666666666667	0.533333333333333	28.2666666666667
"8665"	2070	"climat stable - sans feu"	"sans feu"	"climat stable"	0	36	0	36	0	35.6	0	35.6
"8665"	2075	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0	42.8	0.4	42.8	0	42.6666666666667	0.933333333333333	42.6666666666667
"8665"	2075	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0	27.2	0.8	27.2	0.133333333333333	27.6	0.933333333333333	27.7333333333333
"8665"	2075	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	30	0	30	0	30.4	0	30.4
"8665"	2075	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0	24.8	0	24.8	0.133333333333333	25.6	0.266666666666667	25.7333333333333
"8665"	2075	"SSP2-4.5 - sans feu"	"sans feu"	"SSP2-4.5"	0	36	0	36	0	36	0	36
"8665"	2075	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0	46	0.8	46	0	45.8666666666667	0.666666666666667	45.8666666666667
"8665"	2075	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0	27.6	0.4	27.6	0.4	28	0.666666666666667	28.4
"8665"	2075	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0	28	0	28	0.133333333333333	27.8666666666667	0.4	28
"8665"	2075	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0	26.4	0	26.4	0	26.4	0	26.4
"8665"	2075	"SSP3-7.0 - sans feu"	"sans feu"	"SSP3-7.0"	0	36	0	36	0	36	0	36
"8665"	2075	"climat stable - reboisement"	"reboisement"	"climat stable"	0	46	0.4	46	0	46	0.133333333333333	46
"8665"	2075	"climat stable - recup70%"	"recup70%"	"climat stable"	0.8	26.4	1.6	27.2	0.533333333333333	26.4	1.2	26.9333333333333
"8665"	2075	"climat stable - reference"	"reference"	"climat stable"	0	28	0	28	0	28.2666666666667	0.533333333333333	28.2666666666667
"8665"	2075	"climat stable - reserve"	"reserve"	"climat stable"	0	27.6	0	27.6	0.133333333333333	28	0.4	28.1333333333333
"8665"	2075	"climat stable - sans feu"	"sans feu"	"climat stable"	0	35.6	0	35.6	0	35.7333333333333	0	35.7333333333333
"8665"	2080	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0	40.8	0.4	40.8	0	41.3333333333333	0.266666666666667	41.3333333333333
"8665"	2080	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0	27.6	0.8	27.6	0	27.2	0.933333333333333	27.2
"8665"	2080	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	29.2	0	29.2	0	28.8	0.266666666666667	28.8
"8665"	2080	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0	26	0.4	26	0	25.4666666666667	0.4	25.4666666666667
"8665"	2080	"SSP2-4.5 - sans feu"	"sans feu"	"SSP2-4.5"	0	36	0	36	0	36	0	36
"8665"	2080	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0	43.2	0.4	43.2	0	43.6	0.4	43.6
"8665"	2080	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0	28	0	28	0	28	0.4	28
"8665"	2080	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0	26.8	0.4	26.8	0	26.5333333333333	0.266666666666667	26.5333333333333
"8665"	2080	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0	26.8	0	26.8	0	26.1333333333333	0	26.1333333333333
"8665"	2080	"SSP3-7.0 - sans feu"	"sans feu"	"SSP3-7.0"	0	36	0	36	0	36	0	36
"8665"	2080	"climat stable - reboisement"	"reboisement"	"climat stable"	0	44.8	0	44.8	0	45.0666666666667	0.133333333333333	45.0666666666667
"8665"	2080	"climat stable - recup70%"	"recup70%"	"climat stable"	0	25.2	0	25.2	0.266666666666667	25.6	0.8	25.8666666666667
"8665"	2080	"climat stable - reference"	"reference"	"climat stable"	0	27.2	0	27.2	0	27.3333333333333	0.133333333333333	27.3333333333333
"8665"	2080	"climat stable - reserve"	"reserve"	"climat stable"	0.4	27.6	0.4	28	0.133333333333333	27.3333333333333	0.133333333333333	27.4666666666667
"8665"	2080	"climat stable - sans feu"	"sans feu"	"climat stable"	0	35.6	0	35.6	0	35.4666666666667	0	35.4666666666667
"8665"	2085	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0	40.4	0	40.4	0	40.2666666666667	0.133333333333333	40.2666666666667
"8665"	2085	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0	26.8	1.2	26.8	0.266666666666667	27.2	1.33333333333333	27.4666666666667
"8665"	2085	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	27.2	0.8	27.2	0	27.8666666666667	0.266666666666667	27.8666666666667
"8665"	2085	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0	25.6	0.8	25.6	0	25.6	0.4	25.6
"8665"	2085	"SSP2-4.5 - sans feu"	"sans feu"	"SSP2-4.5"	0	36	0	36	0	36	0	36
"8665"	2085	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0	41.6	0	41.6	0	41.8666666666667	0.266666666666667	41.8666666666667
"8665"	2085	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0	28.4	0.8	28.4	0	27.0666666666667	0.266666666666667	27.0666666666667
"8665"	2085	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0	24.8	0.4	24.8	0	25.2	0.266666666666667	25.2
"8665"	2085	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0	25.2	0	25.2	0	25.6	0	25.6
"8665"	2085	"SSP3-7.0 - sans feu"	"sans feu"	"SSP3-7.0"	0	36	0	36	0	35.8666666666667	0	35.8666666666667
"8665"	2085	"climat stable - reboisement"	"reboisement"	"climat stable"	0	44.4	0	44.4	0	44.1333333333333	0	44.1333333333333
"8665"	2085	"climat stable - recup70%"	"recup70%"	"climat stable"	0	25.2	0.8	25.2	0	24.9333333333333	0.266666666666667	24.9333333333333
"8665"	2085	"climat stable - reference"	"reference"	"climat stable"	0	26.8	0.4	26.8	0	26.6666666666667	0.133333333333333	26.6666666666667
"8665"	2085	"climat stable - reserve"	"reserve"	"climat stable"	0	26.8	0	26.8	0.133333333333333	27.4666666666667	0.133333333333333	27.6
"8665"	2085	"climat stable - sans feu"	"sans feu"	"climat stable"	0	35.2	0	35.2	0	35.3333333333333	0	35.3333333333333
"8665"	2090	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0	39.6	0	39.6	0	41.8666666666667	0.133333333333333	41.8666666666667
"8665"	2090	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0.8	27.2	2	28	0.4	26.9333333333333	1.33333333333333	27.3333333333333
"8665"	2090	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	27.2	0	27.2	0	27.4666666666667	0.266666666666667	27.4666666666667
"8665"	2090	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0	25.2	0	25.2	0	25.6	0.266666666666667	25.6
"8665"	2090	"SSP2-4.5 - sans feu"	"sans feu"	"SSP2-4.5"	0	36	0	36	0	36	0	36
