"mgmt.unit"	"Année"	"scen"	"Superficie"	"med_area"
"11262"	2070	"climat stable - reserve"	23.2	25.6
"11262"	2075	"climat stable - reserve"	4	25.6
"11262"	2080	"climat stable - reserve"	67.2	25.6
"11262"	2085	"climat stable - reserve"	18.8	25.6
"11262"	2090	"climat stable - reserve"	8.4	25.6
"11262"	2095	"climat stable - reserve"	64.8	25.6
"11262"	2100	"climat stable - reserve"	18.8	25.6
"11262"	2025	"climat stable - sans coupe"	0	NA
"11262"	2030	"climat stable - sans coupe"	9.6	37.6
"11262"	2035	"climat stable - sans coupe"	7.2	37.6
"11262"	2040	"climat stable - sans coupe"	57.2	37.6
"11262"	2045	"climat stable - sans coupe"	7.6	37.6
"11262"	2050	"climat stable - sans coupe"	35.2	37.6
"11262"	2055	"climat stable - sans coupe"	60	37.6
"11262"	2060	"climat stable - sans coupe"	118.4	37.6
"11262"	2065	"climat stable - sans coupe"	31.6	37.6
"11262"	2070	"climat stable - sans coupe"	34	37.6
"11262"	2075	"climat stable - sans coupe"	37.6	37.6
"11262"	2080	"climat stable - sans coupe"	20.8	37.6
"11262"	2085	"climat stable - sans coupe"	63.6	37.6
"11262"	2090	"climat stable - sans coupe"	50	37.6
"11262"	2095	"climat stable - sans coupe"	54	37.6
"11262"	2100	"climat stable - sans coupe"	40	37.6
"11263"	2025	"SSP2-4.5 - reboisement"	0	NA
"11263"	2030	"SSP2-4.5 - reboisement"	31.6	59.2
"11263"	2035	"SSP2-4.5 - reboisement"	59.2	59.2
"11263"	2040	"SSP2-4.5 - reboisement"	32.8	59.2
"11263"	2045	"SSP2-4.5 - reboisement"	74.8	59.2
"11263"	2050	"SSP2-4.5 - reboisement"	67.2	59.2
"11263"	2055	"SSP2-4.5 - reboisement"	29.6	59.2
"11263"	2060	"SSP2-4.5 - reboisement"	93.2	59.2
"11263"	2065	"SSP2-4.5 - reboisement"	62.4	59.2
"11263"	2070	"SSP2-4.5 - reboisement"	30.4	59.2
"11263"	2075	"SSP2-4.5 - reboisement"	75.2	59.2
"11263"	2080	"SSP2-4.5 - reboisement"	87.6	59.2
"11263"	2085	"SSP2-4.5 - reboisement"	49.6	59.2
"11263"	2090	"SSP2-4.5 - reboisement"	20.4	59.2
"11263"	2095	"SSP2-4.5 - reboisement"	22.4	59.2
"11263"	2100	"SSP2-4.5 - reboisement"	64.8	59.2
"11263"	2025	"SSP2-4.5 - recup70%"	0	NA
"11263"	2030	"SSP2-4.5 - recup70%"	58.4	61.6
"11263"	2035	"SSP2-4.5 - recup70%"	48	61.6
"11263"	2040	"SSP2-4.5 - recup70%"	15.6	61.6
"11263"	2045	"SSP2-4.5 - recup70%"	69.2	61.6
"11263"	2050	"SSP2-4.5 - recup70%"	112.8	61.6
"11263"	2055	"SSP2-4.5 - recup70%"	44.8	61.6
"11263"	2060	"SSP2-4.5 - recup70%"	68.8	61.6
"11263"	2065	"SSP2-4.5 - recup70%"	17.2	61.6
"11263"	2070	"SSP2-4.5 - recup70%"	73.6	61.6
"11263"	2075	"SSP2-4.5 - recup70%"	113.6	61.6
"11263"	2080	"SSP2-4.5 - recup70%"	62.4	61.6
"11263"	2085	"SSP2-4.5 - recup70%"	61.6	61.6
"11263"	2090	"SSP2-4.5 - recup70%"	60	61.6
"11263"	2095	"SSP2-4.5 - recup70%"	88	61.6
"11263"	2100	"SSP2-4.5 - recup70%"	18.8	61.6
"11263"	2025	"SSP2-4.5 - reference"	0	NA
"11263"	2030	"SSP2-4.5 - reference"	82	58.4
"11263"	2035	"SSP2-4.5 - reference"	101.2	58.4
"11263"	2040	"SSP2-4.5 - reference"	21.6	58.4
"11263"	2045	"SSP2-4.5 - reference"	113.2	58.4
"11263"	2050	"SSP2-4.5 - reference"	80.4	58.4
"11263"	2055	"SSP2-4.5 - reference"	54.4	58.4
"11263"	2060	"SSP2-4.5 - reference"	10	58.4
"11263"	2065	"SSP2-4.5 - reference"	58.4	58.4
"11263"	2070	"SSP2-4.5 - reference"	44.8	58.4
"11263"	2075	"SSP2-4.5 - reference"	83.6	58.4
"11263"	2080	"SSP2-4.5 - reference"	112.4	58.4
"11263"	2085	"SSP2-4.5 - reference"	52	58.4
"11263"	2090	"SSP2-4.5 - reference"	29.6	58.4
"11263"	2095	"SSP2-4.5 - reference"	51.6	58.4
"11263"	2100	"SSP2-4.5 - reference"	81.6	58.4
"11263"	2025	"SSP2-4.5 - reserve"	0	NA
"11263"	2030	"SSP2-4.5 - reserve"	38.8	56.4
"11263"	2035	"SSP2-4.5 - reserve"	56.8	56.4
"11263"	2040	"SSP2-4.5 - reserve"	82	56.4
"11263"	2045	"SSP2-4.5 - reserve"	63.6	56.4
"11263"	2050	"SSP2-4.5 - reserve"	14.8	56.4
"11263"	2055	"SSP2-4.5 - reserve"	52.8	56.4
"11263"	2060	"SSP2-4.5 - reserve"	18.4	56.4
"11263"	2065	"SSP2-4.5 - reserve"	38.4	56.4
"11263"	2070	"SSP2-4.5 - reserve"	75.6	56.4
"11263"	2075	"SSP2-4.5 - reserve"	27.6	56.4
"11263"	2080	"SSP2-4.5 - reserve"	78.4	56.4
"11263"	2085	"SSP2-4.5 - reserve"	32.4	56.4
"11263"	2090	"SSP2-4.5 - reserve"	68.4	56.4
"11263"	2095	"SSP2-4.5 - reserve"	56.4	56.4
"11263"	2100	"SSP2-4.5 - reserve"	78.4	56.4
"11263"	2025	"SSP2-4.5 - sans coupe"	0	NA
"11263"	2030	"SSP2-4.5 - sans coupe"	17.2	55.2
"11263"	2035	"SSP2-4.5 - sans coupe"	31.6	55.2
"11263"	2040	"SSP2-4.5 - sans coupe"	20.4	55.2
"11263"	2045	"SSP2-4.5 - sans coupe"	39.2	55.2
"11263"	2050	"SSP2-4.5 - sans coupe"	55.2	55.2
"11263"	2055	"SSP2-4.5 - sans coupe"	59.2	55.2
"11263"	2060	"SSP2-4.5 - sans coupe"	0.8	55.2
"11263"	2065	"SSP2-4.5 - sans coupe"	68.8	55.2
"11263"	2070	"SSP2-4.5 - sans coupe"	80.8	55.2
"11263"	2075	"SSP2-4.5 - sans coupe"	32.4	55.2
"11263"	2080	"SSP2-4.5 - sans coupe"	52.8	55.2
"11263"	2085	"SSP2-4.5 - sans coupe"	59.2	55.2
"11263"	2090	"SSP2-4.5 - sans coupe"	59.6	55.2
"11263"	2095	"SSP2-4.5 - sans coupe"	64.4	55.2
"11263"	2100	"SSP2-4.5 - sans coupe"	128	55.2
"11263"	2025	"SSP3-7.0 - reboisement"	0	NA
"11263"	2030	"SSP3-7.0 - reboisement"	106.4	45.6
"11263"	2035	"SSP3-7.0 - reboisement"	56.8	45.6
"11263"	2040	"SSP3-7.0 - reboisement"	18.4	45.6
"11263"	2045	"SSP3-7.0 - reboisement"	43.6	45.6
"11263"	2050	"SSP3-7.0 - reboisement"	32	45.6
"11263"	2055	"SSP3-7.0 - reboisement"	122	45.6
"11263"	2060	"SSP3-7.0 - reboisement"	53.6	45.6
"11263"	2065	"SSP3-7.0 - reboisement"	34.4	45.6
"11263"	2070	"SSP3-7.0 - reboisement"	42.8	45.6
"11263"	2075	"SSP3-7.0 - reboisement"	24.8	45.6
"11263"	2080	"SSP3-7.0 - reboisement"	45.6	45.6
"11263"	2085	"SSP3-7.0 - reboisement"	93.6	45.6
"11263"	2090	"SSP3-7.0 - reboisement"	4	45.6
"11263"	2095	"SSP3-7.0 - reboisement"	159.2	45.6
"11263"	2100	"SSP3-7.0 - reboisement"	47.6	45.6
"11263"	2025	"SSP3-7.0 - recup70%"	0	NA
"11263"	2030	"SSP3-7.0 - recup70%"	38.8	50.8
"11263"	2035	"SSP3-7.0 - recup70%"	54	50.8
"11263"	2040	"SSP3-7.0 - recup70%"	32.4	50.8
"11263"	2045	"SSP3-7.0 - recup70%"	52	50.8
"11263"	2050	"SSP3-7.0 - recup70%"	106.4	50.8
"11263"	2055	"SSP3-7.0 - recup70%"	22.4	50.8
"11263"	2060	"SSP3-7.0 - recup70%"	67.6	50.8
"11263"	2065	"SSP3-7.0 - recup70%"	51.2	50.8
"11263"	2070	"SSP3-7.0 - recup70%"	23.6	50.8
"11263"	2075	"SSP3-7.0 - recup70%"	33.6	50.8
"11263"	2080	"SSP3-7.0 - recup70%"	35.6	50.8
"11263"	2085	"SSP3-7.0 - recup70%"	55.6	50.8
"11263"	2090	"SSP3-7.0 - recup70%"	23.2	50.8
"11263"	2095	"SSP3-7.0 - recup70%"	50.8	50.8
"11263"	2100	"SSP3-7.0 - recup70%"	72.8	50.8
"11263"	2025	"SSP3-7.0 - reference"	0	NA
"11263"	2030	"SSP3-7.0 - reference"	26	67.6
"11263"	2035	"SSP3-7.0 - reference"	67.6	67.6
"11263"	2040	"SSP3-7.0 - reference"	92.8	67.6
"11263"	2045	"SSP3-7.0 - reference"	99.6	67.6
"11263"	2050	"SSP3-7.0 - reference"	118.4	67.6
"11263"	2055	"SSP3-7.0 - reference"	138.4	67.6
"11263"	2060	"SSP3-7.0 - reference"	38.4	67.6
"11263"	2065	"SSP3-7.0 - reference"	12.4	67.6
"11263"	2070	"SSP3-7.0 - reference"	53.6	67.6
"11263"	2075	"SSP3-7.0 - reference"	68	67.6
"11263"	2080	"SSP3-7.0 - reference"	63.2	67.6
"11263"	2085	"SSP3-7.0 - reference"	76.4	67.6
"11263"	2090	"SSP3-7.0 - reference"	35.6	67.6
"11263"	2095	"SSP3-7.0 - reference"	34.8	67.6
"11263"	2100	"SSP3-7.0 - reference"	116.4	67.6
"11263"	2025	"SSP3-7.0 - reserve"	0	NA
"11263"	2030	"SSP3-7.0 - reserve"	68	68
"11263"	2035	"SSP3-7.0 - reserve"	74	68
"11263"	2040	"SSP3-7.0 - reserve"	14.8	68
"11263"	2045	"SSP3-7.0 - reserve"	105.2	68
"11263"	2050	"SSP3-7.0 - reserve"	129.6	68
"11263"	2055	"SSP3-7.0 - reserve"	26	68
"11263"	2060	"SSP3-7.0 - reserve"	70	68
"11263"	2065	"SSP3-7.0 - reserve"	62.4	68
"11263"	2070	"SSP3-7.0 - reserve"	134	68
"11263"	2075	"SSP3-7.0 - reserve"	57.6	68
"11263"	2080	"SSP3-7.0 - reserve"	82.4	68
"11263"	2085	"SSP3-7.0 - reserve"	27.6	68
"11263"	2090	"SSP3-7.0 - reserve"	44.8	68
"11263"	2095	"SSP3-7.0 - reserve"	76	68
"11263"	2100	"SSP3-7.0 - reserve"	46	68
"11263"	2025	"SSP3-7.0 - sans coupe"	0	NA
"11263"	2030	"SSP3-7.0 - sans coupe"	73.2	71.2
"11263"	2035	"SSP3-7.0 - sans coupe"	50.4	71.2
"11263"	2040	"SSP3-7.0 - sans coupe"	30.4	71.2
"11263"	2045	"SSP3-7.0 - sans coupe"	34	71.2
"11263"	2050	"SSP3-7.0 - sans coupe"	70.4	71.2
"11263"	2055	"SSP3-7.0 - sans coupe"	98.8	71.2
"11263"	2060	"SSP3-7.0 - sans coupe"	82.8	71.2
"11263"	2065	"SSP3-7.0 - sans coupe"	113.2	71.2
"11263"	2070	"SSP3-7.0 - sans coupe"	74.8	71.2
"11263"	2075	"SSP3-7.0 - sans coupe"	49.6	71.2
"11263"	2080	"SSP3-7.0 - sans coupe"	74.4	71.2
"11263"	2085	"SSP3-7.0 - sans coupe"	110	71.2
"11263"	2090	"SSP3-7.0 - sans coupe"	69.2	71.2
"11263"	2095	"SSP3-7.0 - sans coupe"	71.2	71.2
"11263"	2100	"SSP3-7.0 - sans coupe"	20	71.2
"11263"	2025	"climat stable - reboisement"	0	NA
"11263"	2030	"climat stable - reboisement"	45.2	39.6
"11263"	2035	"climat stable - reboisement"	78	39.6
"11263"	2040	"climat stable - reboisement"	28.4	39.6
"11263"	2045	"climat stable - reboisement"	42.4	39.6
"11263"	2050	"climat stable - reboisement"	39.6	39.6
"11263"	2055	"climat stable - reboisement"	85.2	39.6
"11263"	2060	"climat stable - reboisement"	64.4	39.6
"11263"	2065	"climat stable - reboisement"	34.4	39.6
"11263"	2070	"climat stable - reboisement"	3.2	39.6
"11263"	2075	"climat stable - reboisement"	82.8	39.6
"11263"	2080	"climat stable - reboisement"	30.4	39.6
"11263"	2085	"climat stable - reboisement"	26.4	39.6
"11263"	2090	"climat stable - reboisement"	39.2	39.6
"11263"	2095	"climat stable - reboisement"	56.8	39.6
"11263"	2100	"climat stable - reboisement"	34.8	39.6
"11263"	2025	"climat stable - recup70%"	0	NA
"11263"	2030	"climat stable - recup70%"	72.4	36.8
"11263"	2035	"climat stable - recup70%"	10.8	36.8
"11263"	2040	"climat stable - recup70%"	55.2	36.8
"11263"	2045	"climat stable - recup70%"	186.4	36.8
"11263"	2050	"climat stable - recup70%"	57.2	36.8
"11263"	2055	"climat stable - recup70%"	10.8	36.8
"11263"	2060	"climat stable - recup70%"	30.8	36.8
"11263"	2065	"climat stable - recup70%"	40	36.8
"11263"	2070	"climat stable - recup70%"	58	36.8
"11263"	2075	"climat stable - recup70%"	25.2	36.8
"11263"	2080	"climat stable - recup70%"	9.2	36.8
"11263"	2085	"climat stable - recup70%"	36.8	36.8
"11263"	2090	"climat stable - recup70%"	21.6	36.8
"11263"	2095	"climat stable - recup70%"	21.6	36.8
"11263"	2100	"climat stable - recup70%"	114.8	36.8
"11263"	2025	"climat stable - reference"	0	NA
"11263"	2030	"climat stable - reference"	65.6	49.2
"11263"	2035	"climat stable - reference"	30.4	49.2
"11263"	2040	"climat stable - reference"	50	49.2
"11263"	2045	"climat stable - reference"	49.2	49.2
"11263"	2050	"climat stable - reference"	78	49.2
"11263"	2055	"climat stable - reference"	49.2	49.2
"11263"	2060	"climat stable - reference"	42.4	49.2
"11263"	2065	"climat stable - reference"	74.4	49.2
"11263"	2070	"climat stable - reference"	79.6	49.2
"11263"	2075	"climat stable - reference"	18	49.2
"11263"	2080	"climat stable - reference"	28	49.2
"11263"	2085	"climat stable - reference"	36	49.2
"11263"	2090	"climat stable - reference"	31.2	49.2
"11263"	2095	"climat stable - reference"	81.6	49.2
"11263"	2100	"climat stable - reference"	44.8	49.2
"11263"	2025	"climat stable - reserve"	0	NA
"11263"	2030	"climat stable - reserve"	51.6	47.6
"11263"	2035	"climat stable - reserve"	65.2	47.6
"11263"	2040	"climat stable - reserve"	92.4	47.6
"11263"	2045	"climat stable - reserve"	72.8	47.6
"11263"	2050	"climat stable - reserve"	29.6	47.6
"11263"	2055	"climat stable - reserve"	21.6	47.6
"11263"	2060	"climat stable - reserve"	38	47.6
"11263"	2065	"climat stable - reserve"	28.8	47.6
"11263"	2070	"climat stable - reserve"	80.8	47.6
"11263"	2075	"climat stable - reserve"	47.6	47.6
"11263"	2080	"climat stable - reserve"	24	47.6
"11263"	2085	"climat stable - reserve"	25.2	47.6
"11263"	2090	"climat stable - reserve"	40.4	47.6
"11263"	2095	"climat stable - reserve"	62.4	47.6
"11263"	2100	"climat stable - reserve"	53.2	47.6
"11263"	2025	"climat stable - sans coupe"	0	NA
"11263"	2030	"climat stable - sans coupe"	25.6	47.6
"11263"	2035	"climat stable - sans coupe"	16.4	47.6
"11263"	2040	"climat stable - sans coupe"	63.6	47.6
"11263"	2045	"climat stable - sans coupe"	77.2	47.6
"11263"	2050	"climat stable - sans coupe"	47.6	47.6
"11263"	2055	"climat stable - sans coupe"	86.4	47.6
"11263"	2060	"climat stable - sans coupe"	48.4	47.6
"11263"	2065	"climat stable - sans coupe"	43.2	47.6
"11263"	2070	"climat stable - sans coupe"	60.4	47.6
"11263"	2075	"climat stable - sans coupe"	27.6	47.6
"11263"	2080	"climat stable - sans coupe"	44.8	47.6
"11263"	2085	"climat stable - sans coupe"	37.2	47.6
"11263"	2090	"climat stable - sans coupe"	79.2	47.6
"11263"	2095	"climat stable - sans coupe"	38.4	47.6
"11263"	2100	"climat stable - sans coupe"	105.2	47.6
"1171"	2025	"SSP2-4.5 - reboisement"	0	NA
"1171"	2030	"SSP2-4.5 - reboisement"	52.8	32
"1171"	2035	"SSP2-4.5 - reboisement"	32	32
"1171"	2040	"SSP2-4.5 - reboisement"	2	32
"1171"	2045	"SSP2-4.5 - reboisement"	59.6	32
"1171"	2050	"SSP2-4.5 - reboisement"	41.2	32
"1171"	2055	"SSP2-4.5 - reboisement"	38.8	32
"1171"	2060	"SSP2-4.5 - reboisement"	21.6	32
"1171"	2065	"SSP2-4.5 - reboisement"	27.6	32
"1171"	2070	"SSP2-4.5 - reboisement"	49.2	32
"1171"	2075	"SSP2-4.5 - reboisement"	65.6	32
"1171"	2080	"SSP2-4.5 - reboisement"	33.2	32
"1171"	2085	"SSP2-4.5 - reboisement"	13.6	32
"1171"	2090	"SSP2-4.5 - reboisement"	13.2	32
"1171"	2095	"SSP2-4.5 - reboisement"	22.8	32
"1171"	2100	"SSP2-4.5 - reboisement"	17.6	32
"1171"	2025	"SSP2-4.5 - recup70%"	0	NA
"1171"	2030	"SSP2-4.5 - recup70%"	26	21.6
"1171"	2035	"SSP2-4.5 - recup70%"	10.8	21.6
"1171"	2040	"SSP2-4.5 - recup70%"	33.2	21.6
"1171"	2045	"SSP2-4.5 - recup70%"	17.6	21.6
"1171"	2050	"SSP2-4.5 - recup70%"	11.6	21.6
"1171"	2055	"SSP2-4.5 - recup70%"	44	21.6
"1171"	2060	"SSP2-4.5 - recup70%"	62.4	21.6
"1171"	2065	"SSP2-4.5 - recup70%"	15.6	21.6
"1171"	2070	"SSP2-4.5 - recup70%"	4	21.6
"1171"	2075	"SSP2-4.5 - recup70%"	21.6	21.6
"1171"	2080	"SSP2-4.5 - recup70%"	44.4	21.6
"1171"	2085	"SSP2-4.5 - recup70%"	17.6	21.6
"1171"	2090	"SSP2-4.5 - recup70%"	40	21.6
"1171"	2095	"SSP2-4.5 - recup70%"	42.4	21.6
"1171"	2100	"SSP2-4.5 - recup70%"	10	21.6
"1171"	2025	"SSP2-4.5 - reference"	0	NA
"1171"	2030	"SSP2-4.5 - reference"	58.8	24.4
"1171"	2035	"SSP2-4.5 - reference"	2	24.4
"1171"	2040	"SSP2-4.5 - reference"	24.4	24.4
"1171"	2045	"SSP2-4.5 - reference"	28.8	24.4
"1171"	2050	"SSP2-4.5 - reference"	8	24.4
"1171"	2055	"SSP2-4.5 - reference"	52	24.4
"1171"	2060	"SSP2-4.5 - reference"	30.4	24.4
"1171"	2065	"SSP2-4.5 - reference"	35.6	24.4
"1171"	2070	"SSP2-4.5 - reference"	29.6	24.4
"1171"	2075	"SSP2-4.5 - reference"	3.2	24.4
"1171"	2080	"SSP2-4.5 - reference"	5.6	24.4
"1171"	2085	"SSP2-4.5 - reference"	19.2	24.4
"1171"	2090	"SSP2-4.5 - reference"	24.8	24.4
"1171"	2095	"SSP2-4.5 - reference"	22.4	24.4
"1171"	2100	"SSP2-4.5 - reference"	15.6	24.4
"1171"	2025	"SSP2-4.5 - reserve"	0	NA
"1171"	2030	"SSP2-4.5 - reserve"	73.2	18
"1171"	2035	"SSP2-4.5 - reserve"	3.2	18
"1171"	2040	"SSP2-4.5 - reserve"	7.2	18
"1171"	2045	"SSP2-4.5 - reserve"	18	18
"1171"	2050	"SSP2-4.5 - reserve"	50.8	18
"1171"	2055	"SSP2-4.5 - reserve"	60	18
"1171"	2060	"SSP2-4.5 - reserve"	18	18
"1171"	2065	"SSP2-4.5 - reserve"	40.4	18
"1171"	2070	"SSP2-4.5 - reserve"	18	18
"1171"	2075	"SSP2-4.5 - reserve"	41.6	18
"1171"	2080	"SSP2-4.5 - reserve"	9.2	18
"1171"	2085	"SSP2-4.5 - reserve"	20	18
"1171"	2090	"SSP2-4.5 - reserve"	39.2	18
"1171"	2095	"SSP2-4.5 - reserve"	12	18
"1171"	2100	"SSP2-4.5 - reserve"	0.4	18
"1171"	2025	"SSP2-4.5 - sans coupe"	0	NA
"1171"	2030	"SSP2-4.5 - sans coupe"	45.2	22.8
"1171"	2035	"SSP2-4.5 - sans coupe"	6	22.8
"1171"	2040	"SSP2-4.5 - sans coupe"	79.6	22.8
"1171"	2045	"SSP2-4.5 - sans coupe"	16.4	22.8
"1171"	2050	"SSP2-4.5 - sans coupe"	38.8	22.8
"1171"	2055	"SSP2-4.5 - sans coupe"	18	22.8
"1171"	2060	"SSP2-4.5 - sans coupe"	9.2	22.8
"1171"	2065	"SSP2-4.5 - sans coupe"	28.8	22.8
"1171"	2070	"SSP2-4.5 - sans coupe"	8	22.8
"1171"	2075	"SSP2-4.5 - sans coupe"	26.8	22.8
"1171"	2080	"SSP2-4.5 - sans coupe"	42.8	22.8
"1171"	2085	"SSP2-4.5 - sans coupe"	26.4	22.8
"1171"	2090	"SSP2-4.5 - sans coupe"	22.8	22.8
"1171"	2095	"SSP2-4.5 - sans coupe"	10	22.8
"1171"	2100	"SSP2-4.5 - sans coupe"	2.4	22.8
"1171"	2025	"SSP3-7.0 - reboisement"	0	NA
"1171"	2030	"SSP3-7.0 - reboisement"	16	26.8
"1171"	2035	"SSP3-7.0 - reboisement"	0.8	26.8
"1171"	2040	"SSP3-7.0 - reboisement"	62.8	26.8
"1171"	2045	"SSP3-7.0 - reboisement"	27.2	26.8
"1171"	2050	"SSP3-7.0 - reboisement"	60	26.8
"1171"	2055	"SSP3-7.0 - reboisement"	19.6	26.8
"1171"	2060	"SSP3-7.0 - reboisement"	10.4	26.8
"1171"	2065	"SSP3-7.0 - reboisement"	50	26.8
"1171"	2070	"SSP3-7.0 - reboisement"	43.6	26.8
"1171"	2075	"SSP3-7.0 - reboisement"	20.4	26.8
"1171"	2080	"SSP3-7.0 - reboisement"	26.8	26.8
"1171"	2085	"SSP3-7.0 - reboisement"	35.6	26.8
"1171"	2090	"SSP3-7.0 - reboisement"	24.8	26.8
"1171"	2095	"SSP3-7.0 - reboisement"	12.4	26.8
"1171"	2100	"SSP3-7.0 - reboisement"	37.2	26.8
"1171"	2025	"SSP3-7.0 - recup70%"	0	NA
"1171"	2030	"SSP3-7.0 - recup70%"	19.2	19.2
"1171"	2035	"SSP3-7.0 - recup70%"	13.2	19.2
"1171"	2040	"SSP3-7.0 - recup70%"	16.8	19.2
"1171"	2045	"SSP3-7.0 - recup70%"	22	19.2
"1171"	2050	"SSP3-7.0 - recup70%"	20.4	19.2
"1171"	2055	"SSP3-7.0 - recup70%"	9.2	19.2
"1171"	2060	"SSP3-7.0 - recup70%"	26.4	19.2
"1171"	2065	"SSP3-7.0 - recup70%"	14	19.2
"1171"	2070	"SSP3-7.0 - recup70%"	19.2	19.2
"1171"	2075	"SSP3-7.0 - recup70%"	14.8	19.2
"1171"	2080	"SSP3-7.0 - recup70%"	9.6	19.2
"1171"	2085	"SSP3-7.0 - recup70%"	39.6	19.2
"1171"	2090	"SSP3-7.0 - recup70%"	39.2	19.2
"1171"	2095	"SSP3-7.0 - recup70%"	60.8	19.2
"1171"	2100	"SSP3-7.0 - recup70%"	30	19.2
"1171"	2025	"SSP3-7.0 - reference"	0	NA
"1171"	2030	"SSP3-7.0 - reference"	82	24.4
"1171"	2035	"SSP3-7.0 - reference"	52	24.4
"1171"	2040	"SSP3-7.0 - reference"	0	24.4
"1171"	2045	"SSP3-7.0 - reference"	24.4	24.4
"1171"	2050	"SSP3-7.0 - reference"	15.2	24.4
"1171"	2055	"SSP3-7.0 - reference"	28	24.4
"1171"	2060	"SSP3-7.0 - reference"	34.4	24.4
"1171"	2065	"SSP3-7.0 - reference"	44.4	24.4
"1171"	2070	"SSP3-7.0 - reference"	2	24.4
"1171"	2075	"SSP3-7.0 - reference"	9.2	24.4
"1171"	2080	"SSP3-7.0 - reference"	51.2	24.4
"1171"	2085	"SSP3-7.0 - reference"	56.4	24.4
"1171"	2090	"SSP3-7.0 - reference"	22.4	24.4
"1171"	2095	"SSP3-7.0 - reference"	8	24.4
"1171"	2100	"SSP3-7.0 - reference"	16	24.4
"1171"	2025	"SSP3-7.0 - reserve"	0	NA
"1171"	2030	"SSP3-7.0 - reserve"	17.2	18.8
"1171"	2035	"SSP3-7.0 - reserve"	2.4	18.8
"1171"	2040	"SSP3-7.0 - reserve"	58.8	18.8
"1171"	2045	"SSP3-7.0 - reserve"	24	18.8
"1171"	2050	"SSP3-7.0 - reserve"	15.2	18.8
"1171"	2055	"SSP3-7.0 - reserve"	14.8	18.8
"1171"	2060	"SSP3-7.0 - reserve"	16	18.8
"1171"	2065	"SSP3-7.0 - reserve"	64	18.8
"1171"	2070	"SSP3-7.0 - reserve"	16.8	18.8
"1171"	2075	"SSP3-7.0 - reserve"	22	18.8
"1171"	2080	"SSP3-7.0 - reserve"	29.2	18.8
"1171"	2085	"SSP3-7.0 - reserve"	18.8	18.8
"1171"	2090	"SSP3-7.0 - reserve"	17.6	18.8
"1171"	2095	"SSP3-7.0 - reserve"	53.2	18.8
"1171"	2100	"SSP3-7.0 - reserve"	24.4	18.8
"1171"	2025	"SSP3-7.0 - sans coupe"	0	NA
"1171"	2030	"SSP3-7.0 - sans coupe"	8.4	22
"1171"	2035	"SSP3-7.0 - sans coupe"	10.8	22
"1171"	2040	"SSP3-7.0 - sans coupe"	28.8	22
"1171"	2045	"SSP3-7.0 - sans coupe"	12	22
"1171"	2050	"SSP3-7.0 - sans coupe"	32	22
"1171"	2055	"SSP3-7.0 - sans coupe"	2.8	22
"1171"	2060	"SSP3-7.0 - sans coupe"	22.8	22
"1171"	2065	"SSP3-7.0 - sans coupe"	7.2	22
"1171"	2070	"SSP3-7.0 - sans coupe"	20.4	22
"1171"	2075	"SSP3-7.0 - sans coupe"	75.2	22
"1171"	2080	"SSP3-7.0 - sans coupe"	16.4	22
"1171"	2085	"SSP3-7.0 - sans coupe"	45.6	22
"1171"	2090	"SSP3-7.0 - sans coupe"	31.6	22
"1171"	2095	"SSP3-7.0 - sans coupe"	22	22
"1171"	2100	"SSP3-7.0 - sans coupe"	34	22
"1171"	2025	"climat stable - reboisement"	0	NA
"1171"	2030	"climat stable - reboisement"	46.8	24.8
"1171"	2035	"climat stable - reboisement"	9.2	24.8
"1171"	2040	"climat stable - reboisement"	25.6	24.8
"1171"	2045	"climat stable - reboisement"	28	24.8
"1171"	2050	"climat stable - reboisement"	8.8	24.8
"1171"	2055	"climat stable - reboisement"	30	24.8
"1171"	2060	"climat stable - reboisement"	5.2	24.8
"1171"	2065	"climat stable - reboisement"	15.2	24.8
"1171"	2070	"climat stable - reboisement"	25.2	24.8
"1171"	2075	"climat stable - reboisement"	14.4	24.8
"1171"	2080	"climat stable - reboisement"	0	24.8
"1171"	2085	"climat stable - reboisement"	35.2	24.8
"1171"	2090	"climat stable - reboisement"	24.8	24.8
"1171"	2095	"climat stable - reboisement"	50	24.8
"1171"	2100	"climat stable - reboisement"	3.2	24.8
"1171"	2025	"climat stable - recup70%"	0	NA
"1171"	2030	"climat stable - recup70%"	29.6	25.6
"1171"	2035	"climat stable - recup70%"	27.2	25.6
"1171"	2040	"climat stable - recup70%"	20	25.6
"1171"	2045	"climat stable - recup70%"	27.6	25.6
"1171"	2050	"climat stable - recup70%"	27.2	25.6
"1171"	2055	"climat stable - recup70%"	25.6	25.6
"1171"	2060	"climat stable - recup70%"	35.6	25.6
"1171"	2065	"climat stable - recup70%"	19.2	25.6
"1171"	2070	"climat stable - recup70%"	8.8	25.6
"1171"	2075	"climat stable - recup70%"	22.8	25.6
"1171"	2080	"climat stable - recup70%"	12.4	25.6
"1171"	2085	"climat stable - recup70%"	18.4	25.6
"1171"	2090	"climat stable - recup70%"	37.6	25.6
"1171"	2095	"climat stable - recup70%"	1.2	25.6
"1171"	2100	"climat stable - recup70%"	42.4	25.6
"1171"	2025	"climat stable - reference"	0	NA
"1171"	2030	"climat stable - reference"	37.6	16.4
"1171"	2035	"climat stable - reference"	29.2	16.4
"1171"	2040	"climat stable - reference"	12	16.4
"1171"	2045	"climat stable - reference"	44.8	16.4
"1171"	2050	"climat stable - reference"	64	16.4
