"mgmt.unit"	"Année"	"scen"	"age.class"	"area"	"Proportion"
"11161"	2035	"SSP2-4.5 - reference"	"C50"	1822	0.269
"11161"	2035	"SSP2-4.5 - reference"	"C70"	827.2	0.122
"11161"	2035	"SSP2-4.5 - reference"	"C90"	256	0.038
"11161"	2035	"SSP2-4.5 - reference"	"OLD"	1461.2	0.216
"11161"	2035	"SSP2-4.5 - reserve"	"C10"	1020	0.151
"11161"	2035	"SSP2-4.5 - reserve"	"C30"	1289.6	0.19
"11161"	2035	"SSP2-4.5 - reserve"	"C50"	1869.2	0.276
"11161"	2035	"SSP2-4.5 - reserve"	"C70"	840.8	0.124
"11161"	2035	"SSP2-4.5 - reserve"	"C90"	263.2	0.039
"11161"	2035	"SSP2-4.5 - reserve"	"OLD"	1489.2	0.22
"11161"	2035	"SSP2-4.5 - sans coupe"	"C10"	276	0.041
"11161"	2035	"SSP2-4.5 - sans coupe"	"C30"	1249.6	0.185
"11161"	2035	"SSP2-4.5 - sans coupe"	"C50"	1816.8	0.268
"11161"	2035	"SSP2-4.5 - sans coupe"	"C70"	945.6	0.14
"11161"	2035	"SSP2-4.5 - sans coupe"	"C90"	410.8	0.061
"11161"	2035	"SSP2-4.5 - sans coupe"	"OLD"	2073.2	0.306
"11161"	2035	"SSP2-4.5 - sans feu"	"C10"	952.8	0.141
"11161"	2035	"SSP2-4.5 - sans feu"	"C30"	1298.8	0.192
"11161"	2035	"SSP2-4.5 - sans feu"	"C50"	1896.4	0.28
"11161"	2035	"SSP2-4.5 - sans feu"	"C70"	858	0.127
"11161"	2035	"SSP2-4.5 - sans feu"	"C90"	266.4	0.039
"11161"	2035	"SSP2-4.5 - sans feu"	"OLD"	1499.6	0.221
"11161"	2035	"SSP2-4.5 - sans pert"	"C10"	184	0.027
"11161"	2035	"SSP2-4.5 - sans pert"	"C30"	1272	0.188
"11161"	2035	"SSP2-4.5 - sans pert"	"C50"	1840	0.272
"11161"	2035	"SSP2-4.5 - sans pert"	"C70"	960	0.142
"11161"	2035	"SSP2-4.5 - sans pert"	"C90"	416	0.061
"11161"	2035	"SSP2-4.5 - sans pert"	"OLD"	2100	0.31
"11161"	2035	"SSP3-7.0 - reboisement"	"C10"	1044	0.154
"11161"	2035	"SSP3-7.0 - reboisement"	"C30"	1285.2	0.19
"11161"	2035	"SSP3-7.0 - reboisement"	"C50"	1867.6	0.276
"11161"	2035	"SSP3-7.0 - reboisement"	"C70"	831.2	0.123
"11161"	2035	"SSP3-7.0 - reboisement"	"C90"	264.4	0.039
"11161"	2035	"SSP3-7.0 - reboisement"	"OLD"	1479.6	0.218
"11161"	2035	"SSP3-7.0 - recup70%"	"C10"	1044	0.154
"11161"	2035	"SSP3-7.0 - recup70%"	"C30"	1283.2	0.189
"11161"	2035	"SSP3-7.0 - recup70%"	"C50"	1869.6	0.276
"11161"	2035	"SSP3-7.0 - recup70%"	"C70"	828	0.122
"11161"	2035	"SSP3-7.0 - recup70%"	"C90"	263.2	0.039
"11161"	2035	"SSP3-7.0 - recup70%"	"OLD"	1484	0.219
"11161"	2035	"SSP3-7.0 - reference"	"C10"	1084.8	0.16
"11161"	2035	"SSP3-7.0 - reference"	"C30"	1275.6	0.188
"11161"	2035	"SSP3-7.0 - reference"	"C50"	1848	0.273
"11161"	2035	"SSP3-7.0 - reference"	"C70"	838.8	0.124
"11161"	2035	"SSP3-7.0 - reference"	"C90"	255.6	0.038
"11161"	2035	"SSP3-7.0 - reference"	"OLD"	1469.2	0.217
"11161"	2035	"SSP3-7.0 - reserve"	"C10"	1065.2	0.157
"11161"	2035	"SSP3-7.0 - reserve"	"C30"	1285.2	0.19
"11161"	2035	"SSP3-7.0 - reserve"	"C50"	1852.4	0.274
"11161"	2035	"SSP3-7.0 - reserve"	"C70"	828	0.122
"11161"	2035	"SSP3-7.0 - reserve"	"C90"	265.2	0.039
"11161"	2035	"SSP3-7.0 - reserve"	"OLD"	1476	0.218
"11161"	2035	"SSP3-7.0 - sans coupe"	"C10"	302.4	0.045
"11161"	2035	"SSP3-7.0 - sans coupe"	"C30"	1255.2	0.185
"11161"	2035	"SSP3-7.0 - sans coupe"	"C50"	1812.8	0.268
"11161"	2035	"SSP3-7.0 - sans coupe"	"C70"	944.8	0.14
"11161"	2035	"SSP3-7.0 - sans coupe"	"C90"	401.6	0.059
"11161"	2035	"SSP3-7.0 - sans coupe"	"OLD"	2055.2	0.303
"11161"	2035	"SSP3-7.0 - sans feu"	"C10"	943.6	0.139
"11161"	2035	"SSP3-7.0 - sans feu"	"C30"	1297.2	0.192
"11161"	2035	"SSP3-7.0 - sans feu"	"C50"	1898.8	0.28
"11161"	2035	"SSP3-7.0 - sans feu"	"C70"	854	0.126
"11161"	2035	"SSP3-7.0 - sans feu"	"C90"	277.2	0.041
"11161"	2035	"SSP3-7.0 - sans feu"	"OLD"	1501.2	0.222
"11161"	2035	"SSP3-7.0 - sans pert"	"C10"	184	0.027
"11161"	2035	"SSP3-7.0 - sans pert"	"C30"	1272	0.188
"11161"	2035	"SSP3-7.0 - sans pert"	"C50"	1840	0.272
"11161"	2035	"SSP3-7.0 - sans pert"	"C70"	960	0.142
"11161"	2035	"SSP3-7.0 - sans pert"	"C90"	416	0.061
"11161"	2035	"SSP3-7.0 - sans pert"	"OLD"	2100	0.31
"11161"	2035	"climat stable - reboisement"	"C10"	1028	0.152
"11161"	2035	"climat stable - reboisement"	"C30"	1273.2	0.188
"11161"	2035	"climat stable - reboisement"	"C50"	1876.8	0.277
"11161"	2035	"climat stable - reboisement"	"C70"	842	0.124
"11161"	2035	"climat stable - reboisement"	"C90"	263.2	0.039
"11161"	2035	"climat stable - reboisement"	"OLD"	1488.8	0.22
"11161"	2035	"climat stable - recup70%"	"C10"	1078.4	0.159
"11161"	2035	"climat stable - recup70%"	"C30"	1280.8	0.189
"11161"	2035	"climat stable - recup70%"	"C50"	1846	0.273
"11161"	2035	"climat stable - recup70%"	"C70"	840.8	0.124
"11161"	2035	"climat stable - recup70%"	"C90"	261.6	0.039
"11161"	2035	"climat stable - recup70%"	"OLD"	1464.4	0.216
"11161"	2035	"climat stable - reference"	"C10"	1063.6	0.157
"11161"	2035	"climat stable - reference"	"C30"	1275.2	0.188
"11161"	2035	"climat stable - reference"	"C50"	1846	0.273
"11161"	2035	"climat stable - reference"	"C70"	844.8	0.125
"11161"	2035	"climat stable - reference"	"C90"	260	0.038
"11161"	2035	"climat stable - reference"	"OLD"	1482.4	0.219
"11161"	2035	"climat stable - reserve"	"C10"	1034.8	0.153
"11161"	2035	"climat stable - reserve"	"C30"	1279.6	0.189
"11161"	2035	"climat stable - reserve"	"C50"	1866	0.276
"11161"	2035	"climat stable - reserve"	"C70"	843.2	0.125
"11161"	2035	"climat stable - reserve"	"C90"	261.6	0.039
"11161"	2035	"climat stable - reserve"	"OLD"	1486.8	0.22
"11161"	2035	"climat stable - sans coupe"	"C10"	285.6	0.042
"11161"	2035	"climat stable - sans coupe"	"C30"	1259.6	0.186
"11161"	2035	"climat stable - sans coupe"	"C50"	1809.2	0.267
"11161"	2035	"climat stable - sans coupe"	"C70"	938.8	0.139
"11161"	2035	"climat stable - sans coupe"	"C90"	406	0.06
"11161"	2035	"climat stable - sans coupe"	"OLD"	2072.8	0.306
"11161"	2035	"climat stable - sans feu"	"C10"	950	0.14
"11161"	2035	"climat stable - sans feu"	"C30"	1298	0.192
"11161"	2035	"climat stable - sans feu"	"C50"	1890.8	0.279
"11161"	2035	"climat stable - sans feu"	"C70"	853.2	0.126
"11161"	2035	"climat stable - sans feu"	"C90"	272.8	0.04
"11161"	2035	"climat stable - sans feu"	"OLD"	1507.2	0.223
"11161"	2035	"climat stable - sans pert"	"C10"	184	0.027
"11161"	2035	"climat stable - sans pert"	"C30"	1272	0.188
"11161"	2035	"climat stable - sans pert"	"C50"	1840	0.272
"11161"	2035	"climat stable - sans pert"	"C70"	960	0.142
"11161"	2035	"climat stable - sans pert"	"C90"	416	0.061
"11161"	2035	"climat stable - sans pert"	"OLD"	2100	0.31
"11161"	2040	"SSP2-4.5 - reboisement"	"C10"	1146	0.169
"11161"	2040	"SSP2-4.5 - reboisement"	"C30"	926.8	0.137
"11161"	2040	"SSP2-4.5 - reboisement"	"C50"	2067.2	0.305
"11161"	2040	"SSP2-4.5 - reboisement"	"C70"	1018.4	0.15
"11161"	2040	"SSP2-4.5 - reboisement"	"C90"	244.4	0.036
"11161"	2040	"SSP2-4.5 - reboisement"	"OLD"	1369.2	0.202
"11161"	2040	"SSP2-4.5 - recup70%"	"C10"	1234.8	0.182
"11161"	2040	"SSP2-4.5 - recup70%"	"C30"	924.8	0.137
"11161"	2040	"SSP2-4.5 - recup70%"	"C50"	2032	0.3
"11161"	2040	"SSP2-4.5 - recup70%"	"C70"	998.4	0.147
"11161"	2040	"SSP2-4.5 - recup70%"	"C90"	239.6	0.035
"11161"	2040	"SSP2-4.5 - recup70%"	"OLD"	1342.4	0.198
"11161"	2040	"SSP2-4.5 - reference"	"C10"	1233.6	0.182
"11161"	2040	"SSP2-4.5 - reference"	"C30"	930	0.137
"11161"	2040	"SSP2-4.5 - reference"	"C50"	2015.6	0.298
"11161"	2040	"SSP2-4.5 - reference"	"C70"	998	0.147
"11161"	2040	"SSP2-4.5 - reference"	"C90"	236.4	0.035
"11161"	2040	"SSP2-4.5 - reference"	"OLD"	1358.4	0.201
"11161"	2040	"SSP2-4.5 - reserve"	"C10"	1106.8	0.163
"11161"	2040	"SSP2-4.5 - reserve"	"C30"	943.6	0.139
"11161"	2040	"SSP2-4.5 - reserve"	"C50"	2065.2	0.305
"11161"	2040	"SSP2-4.5 - reserve"	"C70"	1021.2	0.151
"11161"	2040	"SSP2-4.5 - reserve"	"C90"	254.4	0.038
"11161"	2040	"SSP2-4.5 - reserve"	"OLD"	1380.8	0.204
"11161"	2040	"SSP2-4.5 - sans coupe"	"C10"	198	0.029
"11161"	2040	"SSP2-4.5 - sans coupe"	"C30"	898	0.133
"11161"	2040	"SSP2-4.5 - sans coupe"	"C50"	1981.6	0.293
"11161"	2040	"SSP2-4.5 - sans coupe"	"C70"	1196.8	0.177
"11161"	2040	"SSP2-4.5 - sans coupe"	"C90"	462.8	0.068
"11161"	2040	"SSP2-4.5 - sans coupe"	"OLD"	2034.8	0.3
"11161"	2040	"SSP2-4.5 - sans feu"	"C10"	1024.8	0.151
"11161"	2040	"SSP2-4.5 - sans feu"	"C30"	951.6	0.141
"11161"	2040	"SSP2-4.5 - sans feu"	"C50"	2097.6	0.31
"11161"	2040	"SSP2-4.5 - sans feu"	"C70"	1050.4	0.155
"11161"	2040	"SSP2-4.5 - sans feu"	"C90"	254	0.038
"11161"	2040	"SSP2-4.5 - sans feu"	"OLD"	1393.6	0.206
"11161"	2040	"SSP2-4.5 - sans pert"	"C30"	920	0.136
"11161"	2040	"SSP2-4.5 - sans pert"	"C50"	2032	0.3
"11161"	2040	"SSP2-4.5 - sans pert"	"C70"	1240	0.183
"11161"	2040	"SSP2-4.5 - sans pert"	"C90"	476	0.07
"11161"	2040	"SSP2-4.5 - sans pert"	"OLD"	2104	0.311
"11161"	2040	"SSP3-7.0 - reboisement"	"C10"	1114.4	0.165
"11161"	2040	"SSP3-7.0 - reboisement"	"C30"	936.8	0.138
"11161"	2040	"SSP3-7.0 - reboisement"	"C50"	2074.4	0.306
"11161"	2040	"SSP3-7.0 - reboisement"	"C70"	1011.6	0.149
"11161"	2040	"SSP3-7.0 - reboisement"	"C90"	255.2	0.038
"11161"	2040	"SSP3-7.0 - reboisement"	"OLD"	1379.6	0.204
"11161"	2040	"SSP3-7.0 - recup70%"	"C10"	1251.6	0.185
"11161"	2040	"SSP3-7.0 - recup70%"	"C30"	919.2	0.136
"11161"	2040	"SSP3-7.0 - recup70%"	"C50"	2037.6	0.301
"11161"	2040	"SSP3-7.0 - recup70%"	"C70"	996.4	0.147
"11161"	2040	"SSP3-7.0 - recup70%"	"C90"	240.8	0.036
"11161"	2040	"SSP3-7.0 - recup70%"	"OLD"	1326.4	0.196
"11161"	2040	"SSP3-7.0 - reference"	"C10"	1234	0.182
"11161"	2040	"SSP3-7.0 - reference"	"C30"	920.8	0.136
"11161"	2040	"SSP3-7.0 - reference"	"C50"	2030.4	0.3
"11161"	2040	"SSP3-7.0 - reference"	"C70"	998.8	0.147
"11161"	2040	"SSP3-7.0 - reference"	"C90"	236.4	0.035
"11161"	2040	"SSP3-7.0 - reference"	"OLD"	1351.6	0.2
"11161"	2040	"SSP3-7.0 - reserve"	"C10"	1170	0.173
"11161"	2040	"SSP3-7.0 - reserve"	"C30"	936.8	0.138
"11161"	2040	"SSP3-7.0 - reserve"	"C50"	2049.6	0.303
"11161"	2040	"SSP3-7.0 - reserve"	"C70"	995.6	0.147
"11161"	2040	"SSP3-7.0 - reserve"	"C90"	252	0.037
"11161"	2040	"SSP3-7.0 - reserve"	"OLD"	1368	0.202
"11161"	2040	"SSP3-7.0 - sans coupe"	"C10"	237.777777777778	0.035
"11161"	2040	"SSP3-7.0 - sans coupe"	"C30"	897.2	0.132
"11161"	2040	"SSP3-7.0 - sans coupe"	"C50"	1975.2	0.292
"11161"	2040	"SSP3-7.0 - sans coupe"	"C70"	1196.4	0.177
"11161"	2040	"SSP3-7.0 - sans coupe"	"C90"	451.2	0.067
"11161"	2040	"SSP3-7.0 - sans coupe"	"OLD"	2038	0.301
"11161"	2040	"SSP3-7.0 - sans feu"	"C10"	1015.2	0.15
"11161"	2040	"SSP3-7.0 - sans feu"	"C30"	953.2	0.141
"11161"	2040	"SSP3-7.0 - sans feu"	"C50"	2100.8	0.31
"11161"	2040	"SSP3-7.0 - sans feu"	"C70"	1043.2	0.154
"11161"	2040	"SSP3-7.0 - sans feu"	"C90"	259.2	0.038
"11161"	2040	"SSP3-7.0 - sans feu"	"OLD"	1400.4	0.207
"11161"	2040	"SSP3-7.0 - sans pert"	"C30"	920	0.136
"11161"	2040	"SSP3-7.0 - sans pert"	"C50"	2032	0.3
"11161"	2040	"SSP3-7.0 - sans pert"	"C70"	1240	0.183
"11161"	2040	"SSP3-7.0 - sans pert"	"C90"	476	0.07
"11161"	2040	"SSP3-7.0 - sans pert"	"OLD"	2104	0.311
"11161"	2040	"climat stable - reboisement"	"C10"	1186.4	0.175
"11161"	2040	"climat stable - reboisement"	"C30"	926	0.137
"11161"	2040	"climat stable - reboisement"	"C50"	2045.6	0.302
"11161"	2040	"climat stable - reboisement"	"C70"	1001.6	0.148
"11161"	2040	"climat stable - reboisement"	"C90"	244.4	0.036
"11161"	2040	"climat stable - reboisement"	"OLD"	1368	0.202
"11161"	2040	"climat stable - recup70%"	"C10"	1187.2	0.175
"11161"	2040	"climat stable - recup70%"	"C30"	922	0.136
"11161"	2040	"climat stable - recup70%"	"C50"	2056.8	0.304
"11161"	2040	"climat stable - recup70%"	"C70"	1009.2	0.149
"11161"	2040	"climat stable - recup70%"	"C90"	241.6	0.036
"11161"	2040	"climat stable - recup70%"	"OLD"	1355.2	0.2
"11161"	2040	"climat stable - reference"	"C10"	1168.4	0.173
"11161"	2040	"climat stable - reference"	"C30"	936.8	0.138
"11161"	2040	"climat stable - reference"	"C50"	2029.2	0.3
"11161"	2040	"climat stable - reference"	"C70"	1015.6	0.15
"11161"	2040	"climat stable - reference"	"C90"	247.2	0.037
"11161"	2040	"climat stable - reference"	"OLD"	1374.8	0.203
"11161"	2040	"climat stable - reserve"	"C10"	1163.2	0.172
"11161"	2040	"climat stable - reserve"	"C30"	932	0.138
"11161"	2040	"climat stable - reserve"	"C50"	2044	0.302
"11161"	2040	"climat stable - reserve"	"C70"	1014.8	0.15
"11161"	2040	"climat stable - reserve"	"C90"	246	0.036
"11161"	2040	"climat stable - reserve"	"OLD"	1372	0.203
"11161"	2040	"climat stable - sans coupe"	"C10"	156.4	0.023
"11161"	2040	"climat stable - sans coupe"	"C30"	900.4	0.133
"11161"	2040	"climat stable - sans coupe"	"C50"	1988	0.294
"11161"	2040	"climat stable - sans coupe"	"C70"	1200	0.177
"11161"	2040	"climat stable - sans coupe"	"C90"	462	0.068
"11161"	2040	"climat stable - sans coupe"	"OLD"	2065.2	0.305
"11161"	2040	"climat stable - sans feu"	"C10"	1022.8	0.151
"11161"	2040	"climat stable - sans feu"	"C30"	951.2	0.14
"11161"	2040	"climat stable - sans feu"	"C50"	2097.2	0.31
"11161"	2040	"climat stable - sans feu"	"C70"	1036.8	0.153
"11161"	2040	"climat stable - sans feu"	"C90"	260	0.038
"11161"	2040	"climat stable - sans feu"	"OLD"	1404	0.207
"11161"	2040	"climat stable - sans pert"	"C30"	920	0.136
"11161"	2040	"climat stable - sans pert"	"C50"	2032	0.3
"11161"	2040	"climat stable - sans pert"	"C70"	1240	0.183
"11161"	2040	"climat stable - sans pert"	"C90"	476	0.07
"11161"	2040	"climat stable - sans pert"	"OLD"	2104	0.311
"11161"	2045	"SSP2-4.5 - reboisement"	"C10"	1242.4	0.183
"11161"	2045	"SSP2-4.5 - reboisement"	"C30"	780.4	0.115
"11161"	2045	"SSP2-4.5 - reboisement"	"C50"	2074	0.306
"11161"	2045	"SSP2-4.5 - reboisement"	"C70"	1084	0.16
"11161"	2045	"SSP2-4.5 - reboisement"	"C90"	217.2	0.032
"11161"	2045	"SSP2-4.5 - reboisement"	"OLD"	1374	0.203
"11161"	2045	"SSP2-4.5 - recup70%"	"C10"	1288	0.19
"11161"	2045	"SSP2-4.5 - recup70%"	"C30"	786.8	0.116
"11161"	2045	"SSP2-4.5 - recup70%"	"C50"	2056	0.304
"11161"	2045	"SSP2-4.5 - recup70%"	"C70"	1062.4	0.157
"11161"	2045	"SSP2-4.5 - recup70%"	"C90"	212.4	0.031
"11161"	2045	"SSP2-4.5 - recup70%"	"OLD"	1366.4	0.202
"11161"	2045	"SSP2-4.5 - reference"	"C10"	1289.6	0.19
"11161"	2045	"SSP2-4.5 - reference"	"C30"	791.2	0.117
"11161"	2045	"SSP2-4.5 - reference"	"C50"	2046.8	0.302
"11161"	2045	"SSP2-4.5 - reference"	"C70"	1065.6	0.157
"11161"	2045	"SSP2-4.5 - reference"	"C90"	210.4	0.031
"11161"	2045	"SSP2-4.5 - reference"	"OLD"	1368.4	0.202
"11161"	2045	"SSP2-4.5 - reserve"	"C10"	1188.4	0.175
"11161"	2045	"SSP2-4.5 - reserve"	"C30"	790.8	0.117
"11161"	2045	"SSP2-4.5 - reserve"	"C50"	2098.8	0.31
"11161"	2045	"SSP2-4.5 - reserve"	"C70"	1092	0.161
"11161"	2045	"SSP2-4.5 - reserve"	"C90"	210.4	0.031
"11161"	2045	"SSP2-4.5 - reserve"	"OLD"	1391.6	0.205
"11161"	2045	"SSP2-4.5 - sans coupe"	"C10"	284	0.042
"11161"	2045	"SSP2-4.5 - sans coupe"	"C30"	507.6	0.075
"11161"	2045	"SSP2-4.5 - sans coupe"	"C50"	1997.6	0.295
"11161"	2045	"SSP2-4.5 - sans coupe"	"C70"	1318.4	0.195
"11161"	2045	"SSP2-4.5 - sans coupe"	"C90"	423.6	0.063
"11161"	2045	"SSP2-4.5 - sans coupe"	"OLD"	2240.8	0.331
"11161"	2045	"SSP2-4.5 - sans feu"	"C10"	1027.6	0.152
"11161"	2045	"SSP2-4.5 - sans feu"	"C30"	816.8	0.121
"11161"	2045	"SSP2-4.5 - sans feu"	"C50"	2147.2	0.317
"11161"	2045	"SSP2-4.5 - sans feu"	"C70"	1124.8	0.166
"11161"	2045	"SSP2-4.5 - sans feu"	"C90"	222.8	0.033
"11161"	2045	"SSP2-4.5 - sans feu"	"OLD"	1432.8	0.212
"11161"	2045	"SSP2-4.5 - sans pert"	"C30"	524	0.077
"11161"	2045	"SSP2-4.5 - sans pert"	"C50"	2076	0.307
"11161"	2045	"SSP2-4.5 - sans pert"	"C70"	1388	0.205
"11161"	2045	"SSP2-4.5 - sans pert"	"C90"	444	0.066
"11161"	2045	"SSP2-4.5 - sans pert"	"OLD"	2340	0.346
"11161"	2045	"SSP3-7.0 - reboisement"	"C10"	1153.2	0.17
"11161"	2045	"SSP3-7.0 - reboisement"	"C30"	796.4	0.118
"11161"	2045	"SSP3-7.0 - reboisement"	"C50"	2110	0.312
"11161"	2045	"SSP3-7.0 - reboisement"	"C70"	1086	0.16
"11161"	2045	"SSP3-7.0 - reboisement"	"C90"	220.4	0.033
"11161"	2045	"SSP3-7.0 - reboisement"	"OLD"	1406	0.208
"11161"	2045	"SSP3-7.0 - recup70%"	"C10"	1312.8	0.194
"11161"	2045	"SSP3-7.0 - recup70%"	"C30"	777.6	0.115
"11161"	2045	"SSP3-7.0 - recup70%"	"C50"	2070.4	0.306
"11161"	2045	"SSP3-7.0 - recup70%"	"C70"	1072	0.158
"11161"	2045	"SSP3-7.0 - recup70%"	"C90"	207.2	0.031
"11161"	2045	"SSP3-7.0 - recup70%"	"OLD"	1332	0.197
"11161"	2045	"SSP3-7.0 - reference"	"C10"	1268.4	0.187
"11161"	2045	"SSP3-7.0 - reference"	"C30"	777.2	0.115
"11161"	2045	"SSP3-7.0 - reference"	"C50"	2072	0.306
"11161"	2045	"SSP3-7.0 - reference"	"C70"	1073.2	0.158
"11161"	2045	"SSP3-7.0 - reference"	"C90"	212.4	0.031
"11161"	2045	"SSP3-7.0 - reference"	"OLD"	1368.8	0.202
"11161"	2045	"SSP3-7.0 - reserve"	"C10"	1233.2	0.182
"11161"	2045	"SSP3-7.0 - reserve"	"C30"	794.4	0.117
"11161"	2045	"SSP3-7.0 - reserve"	"C50"	2080.8	0.307
"11161"	2045	"SSP3-7.0 - reserve"	"C70"	1069.2	0.158
"11161"	2045	"SSP3-7.0 - reserve"	"C90"	214.8	0.032
"11161"	2045	"SSP3-7.0 - reserve"	"OLD"	1379.6	0.204
"11161"	2045	"SSP3-7.0 - sans coupe"	"C10"	334.4	0.049
"11161"	2045	"SSP3-7.0 - sans coupe"	"C30"	502.8	0.074
"11161"	2045	"SSP3-7.0 - sans coupe"	"C50"	1977.2	0.292
"11161"	2045	"SSP3-7.0 - sans coupe"	"C70"	1310.8	0.194
"11161"	2045	"SSP3-7.0 - sans coupe"	"C90"	417.2	0.062
"11161"	2045	"SSP3-7.0 - sans coupe"	"OLD"	2229.6	0.329
"11161"	2045	"SSP3-7.0 - sans feu"	"C10"	1020.8	0.151
"11161"	2045	"SSP3-7.0 - sans feu"	"C30"	810	0.12
"11161"	2045	"SSP3-7.0 - sans feu"	"C50"	2160	0.319
"11161"	2045	"SSP3-7.0 - sans feu"	"C70"	1119.2	0.165
"11161"	2045	"SSP3-7.0 - sans feu"	"C90"	222.8	0.033
"11161"	2045	"SSP3-7.0 - sans feu"	"OLD"	1439.2	0.213
"11161"	2045	"SSP3-7.0 - sans pert"	"C30"	524	0.077
"11161"	2045	"SSP3-7.0 - sans pert"	"C50"	2076	0.307
"11161"	2045	"SSP3-7.0 - sans pert"	"C70"	1388	0.205
"11161"	2045	"SSP3-7.0 - sans pert"	"C90"	444	0.066
"11161"	2045	"SSP3-7.0 - sans pert"	"OLD"	2340	0.346
"11161"	2045	"climat stable - reboisement"	"C10"	1231.2	0.182
"11161"	2045	"climat stable - reboisement"	"C30"	787.6	0.116
"11161"	2045	"climat stable - reboisement"	"C50"	2074	0.306
"11161"	2045	"climat stable - reboisement"	"C70"	1074	0.159
"11161"	2045	"climat stable - reboisement"	"C90"	213.6	0.032
"11161"	2045	"climat stable - reboisement"	"OLD"	1391.6	0.205
"11161"	2045	"climat stable - recup70%"	"C10"	1223.6	0.181
"11161"	2045	"climat stable - recup70%"	"C30"	776.4	0.115
"11161"	2045	"climat stable - recup70%"	"C50"	2096.4	0.31
"11161"	2045	"climat stable - recup70%"	"C70"	1079.6	0.159
"11161"	2045	"climat stable - recup70%"	"C90"	214	0.032
"11161"	2045	"climat stable - recup70%"	"OLD"	1382	0.204
"11161"	2045	"climat stable - reference"	"C10"	1224.8	0.181
"11161"	2045	"climat stable - reference"	"C30"	794.8	0.117
"11161"	2045	"climat stable - reference"	"C50"	2062.4	0.305
"11161"	2045	"climat stable - reference"	"C70"	1081.2	0.16
"11161"	2045	"climat stable - reference"	"C90"	217.2	0.032
"11161"	2045	"climat stable - reference"	"OLD"	1391.6	0.205
"11161"	2045	"climat stable - reserve"	"C10"	1213.6	0.179
"11161"	2045	"climat stable - reserve"	"C30"	789.2	0.117
"11161"	2045	"climat stable - reserve"	"C50"	2080	0.307
"11161"	2045	"climat stable - reserve"	"C70"	1087.6	0.161
"11161"	2045	"climat stable - reserve"	"C90"	212.4	0.031
"11161"	2045	"climat stable - reserve"	"OLD"	1389.2	0.205
"11161"	2045	"climat stable - sans coupe"	"C10"	264.8	0.039
"11161"	2045	"climat stable - sans coupe"	"C30"	506.8	0.075
"11161"	2045	"climat stable - sans coupe"	"C50"	1999.2	0.295
"11161"	2045	"climat stable - sans coupe"	"C70"	1318	0.195
"11161"	2045	"climat stable - sans coupe"	"C90"	420.4	0.062
"11161"	2045	"climat stable - sans coupe"	"OLD"	2262.8	0.334
"11161"	2045	"climat stable - sans feu"	"C10"	1029.6	0.152
"11161"	2045	"climat stable - sans feu"	"C30"	810.8	0.12
"11161"	2045	"climat stable - sans feu"	"C50"	2150	0.317
"11161"	2045	"climat stable - sans feu"	"C70"	1126.4	0.166
"11161"	2045	"climat stable - sans feu"	"C90"	220.4	0.033
"11161"	2045	"climat stable - sans feu"	"OLD"	1434.8	0.212
"11161"	2045	"climat stable - sans pert"	"C30"	524	0.077
"11161"	2045	"climat stable - sans pert"	"C50"	2076	0.307
"11161"	2045	"climat stable - sans pert"	"C70"	1388	0.205
"11161"	2045	"climat stable - sans pert"	"C90"	444	0.066
"11161"	2045	"climat stable - sans pert"	"OLD"	2340	0.346
"11161"	2050	"SSP2-4.5 - reboisement"	"C10"	1215.2	0.179
"11161"	2050	"SSP2-4.5 - reboisement"	"C30"	961.6	0.142
"11161"	2050	"SSP2-4.5 - reboisement"	"C50"	1592.8	0.235
"11161"	2050	"SSP2-4.5 - reboisement"	"C70"	1369.6	0.202
"11161"	2050	"SSP2-4.5 - reboisement"	"C90"	262.4	0.039
"11161"	2050	"SSP2-4.5 - reboisement"	"OLD"	1370.4	0.202
"11161"	2050	"SSP2-4.5 - recup70%"	"C10"	1216	0.18
"11161"	2050	"SSP2-4.5 - recup70%"	"C30"	959.2	0.142
"11161"	2050	"SSP2-4.5 - recup70%"	"C50"	1603.2	0.237
"11161"	2050	"SSP2-4.5 - recup70%"	"C70"	1350.4	0.199
"11161"	2050	"SSP2-4.5 - recup70%"	"C90"	262.4	0.039
"11161"	2050	"SSP2-4.5 - recup70%"	"OLD"	1380.8	0.204
"11161"	2050	"SSP2-4.5 - reference"	"C10"	1309.2	0.193
"11161"	2050	"SSP2-4.5 - reference"	"C30"	917.6	0.135
"11161"	2050	"SSP2-4.5 - reference"	"C50"	1584.8	0.234
"11161"	2050	"SSP2-4.5 - reference"	"C70"	1333.2	0.197
"11161"	2050	"SSP2-4.5 - reference"	"C90"	257.6	0.038
"11161"	2050	"SSP2-4.5 - reference"	"OLD"	1369.6	0.202
"11161"	2050	"SSP2-4.5 - reserve"	"C10"	1200.4	0.177
"11161"	2050	"SSP2-4.5 - reserve"	"C30"	929.2	0.137
"11161"	2050	"SSP2-4.5 - reserve"	"C50"	1615.6	0.239
"11161"	2050	"SSP2-4.5 - reserve"	"C70"	1377.6	0.203
"11161"	2050	"SSP2-4.5 - reserve"	"C90"	254.8	0.038
"11161"	2050	"SSP2-4.5 - reserve"	"OLD"	1394.4	0.206
"11161"	2050	"SSP2-4.5 - sans coupe"	"C10"	302.4	0.045
"11161"	2050	"SSP2-4.5 - sans coupe"	"C30"	397.2	0.059
"11161"	2050	"SSP2-4.5 - sans coupe"	"C50"	1522.4	0.225
