"mgmt.unit"	"Année"	"scen"	"ssp"	"bonif"	"spp"	"area"	"Proportion"
"11161"	2030	"climat stable - reserve"	"climat stable"	"reserve"	"Résineux"	4117.2	0.608
"11161"	2030	"climat stable - reserve"	"climat stable"	"reserve"	"Feuillus intolérants"	981.2	0.145
"11161"	2030	"climat stable - reserve"	"climat stable"	"reserve"	"Plantations résineuses"	1099.2	0.162
"11161"	2030	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Feuillus tolérants"	548.8	0.081
"11161"	2030	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Résineux"	4253.6	0.628
"11161"	2030	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Feuillus intolérants"	958	0.141
"11161"	2030	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Plantations résineuses"	1011.6	0.149
"11161"	2030	"climat stable - sans feu"	"climat stable"	"sans feu"	"Feuillus tolérants"	564.4	0.083
"11161"	2030	"climat stable - sans feu"	"climat stable"	"sans feu"	"Résineux"	4127.6	0.61
"11161"	2030	"climat stable - sans feu"	"climat stable"	"sans feu"	"Feuillus intolérants"	972.8	0.144
"11161"	2030	"climat stable - sans feu"	"climat stable"	"sans feu"	"Plantations résineuses"	1107.2	0.163
"11161"	2030	"climat stable - sans pert"	"climat stable"	"sans pert"	"Feuillus tolérants"	546.4	0.081
"11161"	2030	"climat stable - sans pert"	"climat stable"	"sans pert"	"Résineux"	4276	0.631
"11161"	2030	"climat stable - sans pert"	"climat stable"	"sans pert"	"Feuillus intolérants"	929.6	0.137
"11161"	2030	"climat stable - sans pert"	"climat stable"	"sans pert"	"Plantations résineuses"	1020	0.151
"11161"	2035	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Feuillus tolérants"	586.8	0.087
"11161"	2035	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Résineux"	3800.8	0.561
"11161"	2035	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Feuillus intolérants"	1010.4	0.149
"11161"	2035	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Plantations résineuses"	1374	0.203
"11161"	2035	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Feuillus tolérants"	616.8	0.091
"11161"	2035	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Résineux"	3951.2	0.583
"11161"	2035	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Feuillus intolérants"	1079.6	0.159
"11161"	2035	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Plantations résineuses"	1124.4	0.166
"11161"	2035	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Feuillus tolérants"	616	0.091
"11161"	2035	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Résineux"	3940	0.582
"11161"	2035	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Feuillus intolérants"	1096.8	0.162
"11161"	2035	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Plantations résineuses"	1119.2	0.165
"11161"	2035	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Feuillus tolérants"	604.8	0.089
"11161"	2035	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Résineux"	3973.6	0.587
"11161"	2035	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Feuillus intolérants"	1051.6	0.155
"11161"	2035	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Plantations résineuses"	1142	0.169
"11161"	2035	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Feuillus tolérants"	568.4	0.084
"11161"	2035	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Résineux"	4211.6	0.622
"11161"	2035	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Feuillus intolérants"	988	0.146
"11161"	2035	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Plantations résineuses"	1004	0.148
"11161"	2035	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Feuillus tolérants"	602.8	0.089
"11161"	2035	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Résineux"	4017.6	0.593
"11161"	2035	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Feuillus intolérants"	1003.2	0.148
"11161"	2035	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Plantations résineuses"	1148.4	0.17
"11161"	2035	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Feuillus tolérants"	568.4	0.084
"11161"	2035	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Résineux"	4237.2	0.626
"11161"	2035	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Feuillus intolérants"	946.4	0.14
"11161"	2035	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Plantations résineuses"	1020	0.151
"11161"	2035	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Feuillus tolérants"	598.8	0.088
"11161"	2035	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Résineux"	3794	0.56
"11161"	2035	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Feuillus intolérants"	1001.6	0.148
"11161"	2035	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Plantations résineuses"	1377.6	0.203
"11161"	2035	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Feuillus tolérants"	608.4	0.09
"11161"	2035	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Résineux"	3968.4	0.586
"11161"	2035	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Feuillus intolérants"	1060.8	0.157
"11161"	2035	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Plantations résineuses"	1134.4	0.168
"11161"	2035	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Feuillus tolérants"	617.6	0.091
"11161"	2035	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Résineux"	3922	0.579
"11161"	2035	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Feuillus intolérants"	1110.8	0.164
"11161"	2035	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Plantations résineuses"	1121.6	0.166
"11161"	2035	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Feuillus tolérants"	620.8	0.092
"11161"	2035	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Résineux"	3929.2	0.58
"11161"	2035	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Feuillus intolérants"	1092.4	0.161
"11161"	2035	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Plantations résineuses"	1129.6	0.167
"11161"	2035	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Feuillus tolérants"	582.8	0.086
"11161"	2035	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Résineux"	4194.4	0.619
"11161"	2035	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Feuillus intolérants"	989.2	0.146
"11161"	2035	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Plantations résineuses"	1005.6	0.148
"11161"	2035	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Feuillus tolérants"	610.8	0.09
"11161"	2035	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Résineux"	3998.4	0.59
"11161"	2035	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Feuillus intolérants"	1015.6	0.15
"11161"	2035	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Plantations résineuses"	1147.2	0.169
"11161"	2035	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Feuillus tolérants"	577.2	0.085
"11161"	2035	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Résineux"	4228	0.624
"11161"	2035	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Feuillus intolérants"	946.8	0.14
"11161"	2035	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Plantations résineuses"	1020	0.151
"11161"	2035	"climat stable - reboisement"	"climat stable"	"reboisement"	"Feuillus tolérants"	592.4	0.087
"11161"	2035	"climat stable - reboisement"	"climat stable"	"reboisement"	"Résineux"	3831.6	0.566
"11161"	2035	"climat stable - reboisement"	"climat stable"	"reboisement"	"Feuillus intolérants"	967.2	0.143
"11161"	2035	"climat stable - reboisement"	"climat stable"	"reboisement"	"Plantations résineuses"	1380.8	0.204
"11161"	2035	"climat stable - recup70%"	"climat stable"	"recup70%"	"Feuillus tolérants"	612.8	0.09
"11161"	2035	"climat stable - recup70%"	"climat stable"	"recup70%"	"Résineux"	3980.4	0.588
"11161"	2035	"climat stable - recup70%"	"climat stable"	"recup70%"	"Feuillus intolérants"	1049.6	0.155
"11161"	2035	"climat stable - recup70%"	"climat stable"	"recup70%"	"Plantations résineuses"	1129.2	0.167
"11161"	2035	"climat stable - reference"	"climat stable"	"reference"	"Feuillus tolérants"	615.2	0.091
"11161"	2035	"climat stable - reference"	"climat stable"	"reference"	"Résineux"	3996.8	0.59
"11161"	2035	"climat stable - reference"	"climat stable"	"reference"	"Feuillus intolérants"	1036.8	0.153
"11161"	2035	"climat stable - reference"	"climat stable"	"reference"	"Plantations résineuses"	1123.2	0.166
"11161"	2035	"climat stable - reserve"	"climat stable"	"reserve"	"Feuillus tolérants"	610.4	0.09
"11161"	2035	"climat stable - reserve"	"climat stable"	"reserve"	"Résineux"	4009.6	0.592
"11161"	2035	"climat stable - reserve"	"climat stable"	"reserve"	"Feuillus intolérants"	1018.4	0.15
"11161"	2035	"climat stable - reserve"	"climat stable"	"reserve"	"Plantations résineuses"	1133.6	0.167
"11161"	2035	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Feuillus tolérants"	563.2	0.083
"11161"	2035	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Résineux"	4218.8	0.623
"11161"	2035	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Feuillus intolérants"	982	0.145
"11161"	2035	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Plantations résineuses"	1008	0.149
"11161"	2035	"climat stable - sans feu"	"climat stable"	"sans feu"	"Feuillus tolérants"	589.6	0.087
"11161"	2035	"climat stable - sans feu"	"climat stable"	"sans feu"	"Résineux"	4036	0.596
"11161"	2035	"climat stable - sans feu"	"climat stable"	"sans feu"	"Feuillus intolérants"	998.4	0.147
"11161"	2035	"climat stable - sans feu"	"climat stable"	"sans feu"	"Plantations résineuses"	1148	0.17
"11161"	2035	"climat stable - sans pert"	"climat stable"	"sans pert"	"Feuillus tolérants"	560.4	0.083
"11161"	2035	"climat stable - sans pert"	"climat stable"	"sans pert"	"Résineux"	4248	0.627
"11161"	2035	"climat stable - sans pert"	"climat stable"	"sans pert"	"Feuillus intolérants"	943.6	0.139
"11161"	2035	"climat stable - sans pert"	"climat stable"	"sans pert"	"Plantations résineuses"	1020	0.151
"11161"	2040	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Feuillus tolérants"	619.6	0.091
"11161"	2040	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Résineux"	3628.4	0.536
"11161"	2040	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Feuillus intolérants"	1041.2	0.154
"11161"	2040	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Plantations résineuses"	1482.8	0.219
"11161"	2040	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Feuillus tolérants"	658.4	0.097
"11161"	2040	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Résineux"	3822.4	0.564
"11161"	2040	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Feuillus intolérants"	1142.8	0.169
"11161"	2040	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Plantations résineuses"	1148.4	0.17
"11161"	2040	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Feuillus tolérants"	652.4	0.096
"11161"	2040	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Résineux"	3838	0.567
"11161"	2040	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Feuillus intolérants"	1140.8	0.168
"11161"	2040	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Plantations résineuses"	1140.8	0.168
"11161"	2040	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Feuillus tolérants"	640.4	0.095
"11161"	2040	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Résineux"	3857.2	0.57
"11161"	2040	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Feuillus intolérants"	1100.8	0.163
"11161"	2040	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Plantations résineuses"	1173.6	0.173
"11161"	2040	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Feuillus tolérants"	605.2	0.089
"11161"	2040	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Résineux"	4137.2	0.611
"11161"	2040	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Feuillus intolérants"	1036	0.153
"11161"	2040	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Plantations résineuses"	993.6	0.147
"11161"	2040	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Feuillus tolérants"	641.6	0.095
"11161"	2040	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Résineux"	3906.4	0.577
"11161"	2040	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Feuillus intolérants"	1038	0.153
"11161"	2040	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Plantations résineuses"	1186	0.175
"11161"	2040	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Feuillus tolérants"	592.8	0.088
"11161"	2040	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Résineux"	4200.8	0.62
"11161"	2040	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Feuillus intolérants"	958.4	0.142
"11161"	2040	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Plantations résineuses"	1020	0.151
"11161"	2040	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Feuillus tolérants"	630.8	0.093
"11161"	2040	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Résineux"	3631.6	0.536
"11161"	2040	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Feuillus intolérants"	1018.4	0.15
"11161"	2040	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Plantations résineuses"	1491.2	0.22
"11161"	2040	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Feuillus tolérants"	640.8	0.095
"11161"	2040	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Résineux"	3814.4	0.563
"11161"	2040	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Feuillus intolérants"	1162.4	0.172
"11161"	2040	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Plantations résineuses"	1154.4	0.17
"11161"	2040	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Feuillus tolérants"	656.8	0.097
"11161"	2040	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Résineux"	3783.6	0.559
"11161"	2040	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Feuillus intolérants"	1193.6	0.176
"11161"	2040	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Plantations résineuses"	1138	0.168
"11161"	2040	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Feuillus tolérants"	656	0.097
"11161"	2040	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Résineux"	3804.8	0.562
"11161"	2040	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Feuillus intolérants"	1150.8	0.17
"11161"	2040	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Plantations résineuses"	1160.4	0.171
"11161"	2040	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Feuillus tolérants"	623.2	0.092
"11161"	2040	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Résineux"	4121.2	0.609
"11161"	2040	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Feuillus intolérants"	1037.2	0.153
"11161"	2040	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Plantations résineuses"	990.4	0.146
"11161"	2040	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Feuillus tolérants"	637.2	0.094
"11161"	2040	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Résineux"	3890.8	0.575
"11161"	2040	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Feuillus intolérants"	1058.8	0.156
"11161"	2040	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Plantations résineuses"	1185.2	0.175
"11161"	2040	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Feuillus tolérants"	606	0.089
"11161"	2040	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Résineux"	4196	0.62
"11161"	2040	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Feuillus intolérants"	950	0.14
"11161"	2040	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Plantations résineuses"	1020	0.151
"11161"	2040	"climat stable - reboisement"	"climat stable"	"reboisement"	"Feuillus tolérants"	620.8	0.092
"11161"	2040	"climat stable - reboisement"	"climat stable"	"reboisement"	"Résineux"	3652.4	0.539
"11161"	2040	"climat stable - reboisement"	"climat stable"	"reboisement"	"Feuillus intolérants"	1017.6	0.15
"11161"	2040	"climat stable - reboisement"	"climat stable"	"reboisement"	"Plantations résineuses"	1481.2	0.219
"11161"	2040	"climat stable - recup70%"	"climat stable"	"recup70%"	"Feuillus tolérants"	645.6	0.095
"11161"	2040	"climat stable - recup70%"	"climat stable"	"recup70%"	"Résineux"	3878.8	0.573
"11161"	2040	"climat stable - recup70%"	"climat stable"	"recup70%"	"Feuillus intolérants"	1088.4	0.161
"11161"	2040	"climat stable - recup70%"	"climat stable"	"recup70%"	"Plantations résineuses"	1159.2	0.171
"11161"	2040	"climat stable - reference"	"climat stable"	"reference"	"Feuillus tolérants"	642.8	0.095
"11161"	2040	"climat stable - reference"	"climat stable"	"reference"	"Résineux"	3898.8	0.576
"11161"	2040	"climat stable - reference"	"climat stable"	"reference"	"Feuillus intolérants"	1077.6	0.159
"11161"	2040	"climat stable - reference"	"climat stable"	"reference"	"Plantations résineuses"	1152.8	0.17
"11161"	2040	"climat stable - reserve"	"climat stable"	"reserve"	"Feuillus tolérants"	638.8	0.094
"11161"	2040	"climat stable - reserve"	"climat stable"	"reserve"	"Résineux"	3909.2	0.577
"11161"	2040	"climat stable - reserve"	"climat stable"	"reserve"	"Feuillus intolérants"	1066.8	0.158
"11161"	2040	"climat stable - reserve"	"climat stable"	"reserve"	"Plantations résineuses"	1157.2	0.171
"11161"	2040	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Feuillus tolérants"	592.4	0.087
"11161"	2040	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Résineux"	4186	0.618
"11161"	2040	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Feuillus intolérants"	995.2	0.147
"11161"	2040	"climat stable - sans coupe"	"climat stable"	"sans coupe"	"Plantations résineuses"	998.4	0.147
"11161"	2040	"climat stable - sans feu"	"climat stable"	"sans feu"	"Feuillus tolérants"	616.4	0.091
"11161"	2040	"climat stable - sans feu"	"climat stable"	"sans feu"	"Résineux"	3953.6	0.584
"11161"	2040	"climat stable - sans feu"	"climat stable"	"sans feu"	"Feuillus intolérants"	1016.4	0.15
"11161"	2040	"climat stable - sans feu"	"climat stable"	"sans feu"	"Plantations résineuses"	1185.6	0.175
"11161"	2040	"climat stable - sans pert"	"climat stable"	"sans pert"	"Feuillus tolérants"	583.6	0.086
"11161"	2040	"climat stable - sans pert"	"climat stable"	"sans pert"	"Résineux"	4223.2	0.624
"11161"	2040	"climat stable - sans pert"	"climat stable"	"sans pert"	"Feuillus intolérants"	945.2	0.14
"11161"	2040	"climat stable - sans pert"	"climat stable"	"sans pert"	"Plantations résineuses"	1020	0.151
"11161"	2045	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Feuillus tolérants"	658	0.097
"11161"	2045	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Résineux"	3423.2	0.505
"11161"	2045	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Feuillus intolérants"	1118.4	0.165
"11161"	2045	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"reboisement"	"Plantations résineuses"	1572.4	0.232
"11161"	2045	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Feuillus tolérants"	695.2	0.103
"11161"	2045	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Résineux"	3699.6	0.546
"11161"	2045	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Feuillus intolérants"	1218	0.18
"11161"	2045	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"recup70%"	"Plantations résineuses"	1159.2	0.171
"11161"	2045	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Feuillus tolérants"	685.2	0.101
"11161"	2045	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Résineux"	3722.8	0.55
"11161"	2045	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Feuillus intolérants"	1207.6	0.178
"11161"	2045	"SSP2-4.5 - reference"	"SSP2-4.5"	"reference"	"Plantations résineuses"	1156.4	0.171
"11161"	2045	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Feuillus tolérants"	680	0.1
"11161"	2045	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Résineux"	3726.8	0.55
"11161"	2045	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Feuillus intolérants"	1182.4	0.175
"11161"	2045	"SSP2-4.5 - reserve"	"SSP2-4.5"	"reserve"	"Plantations résineuses"	1182.8	0.175
"11161"	2045	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Feuillus tolérants"	650.8	0.096
"11161"	2045	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Résineux"	4048.4	0.598
"11161"	2045	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Feuillus intolérants"	1092.8	0.161
"11161"	2045	"SSP2-4.5 - sans coupe"	"SSP2-4.5"	"sans coupe"	"Plantations résineuses"	980	0.145
"11161"	2045	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Feuillus tolérants"	674.8	0.1
"11161"	2045	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Résineux"	3800	0.561
"11161"	2045	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Feuillus intolérants"	1083.2	0.16
"11161"	2045	"SSP2-4.5 - sans feu"	"SSP2-4.5"	"sans feu"	"Plantations résineuses"	1214	0.179
"11161"	2045	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Feuillus tolérants"	631.6	0.093
"11161"	2045	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Résineux"	4154.4	0.613
"11161"	2045	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Feuillus intolérants"	966.4	0.143
"11161"	2045	"SSP2-4.5 - sans pert"	"SSP2-4.5"	"sans pert"	"Plantations résineuses"	1019.6	0.151
"11161"	2045	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Feuillus tolérants"	659.2	0.097
"11161"	2045	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Résineux"	3443.6	0.509
"11161"	2045	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Feuillus intolérants"	1076.8	0.159
"11161"	2045	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"reboisement"	"Plantations résineuses"	1592.4	0.235
"11161"	2045	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Feuillus tolérants"	673.6	0.099
"11161"	2045	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Résineux"	3698.8	0.546
"11161"	2045	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Feuillus intolérants"	1232	0.182
"11161"	2045	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"recup70%"	"Plantations résineuses"	1167.6	0.172
"11161"	2045	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Feuillus tolérants"	695.2	0.103
"11161"	2045	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Résineux"	3670.8	0.542
"11161"	2045	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Feuillus intolérants"	1252	0.185
"11161"	2045	"SSP3-7.0 - reference"	"SSP3-7.0"	"reference"	"Plantations résineuses"	1154	0.17
"11161"	2045	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Feuillus tolérants"	697.6	0.103
"11161"	2045	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Résineux"	3676.8	0.543
"11161"	2045	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Feuillus intolérants"	1215.6	0.18
"11161"	2045	"SSP3-7.0 - reserve"	"SSP3-7.0"	"reserve"	"Plantations résineuses"	1182	0.175
"11161"	2045	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Feuillus tolérants"	656.8	0.097
"11161"	2045	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Résineux"	4034	0.596
"11161"	2045	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Feuillus intolérants"	1112	0.164
"11161"	2045	"SSP3-7.0 - sans coupe"	"SSP3-7.0"	"sans coupe"	"Plantations résineuses"	969.2	0.143
"11161"	2045	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Feuillus tolérants"	670.8	0.099
"11161"	2045	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Résineux"	3785.6	0.559
"11161"	2045	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Feuillus intolérants"	1103.6	0.163
"11161"	2045	"SSP3-7.0 - sans feu"	"SSP3-7.0"	"sans feu"	"Plantations résineuses"	1212	0.179
"11161"	2045	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Feuillus tolérants"	640.4	0.095
"11161"	2045	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Résineux"	4148.8	0.613
"11161"	2045	"SSP3-7.0 - sans pert"	"SSP3-7.0"	"sans pert"	"Feuillus intolérants"	962.8	0.142
